0,140.0,140.0,0
0.2,140.0,140.0,40
1,195.444550807,120.706698119,0
1.2,195.444550807,120.706698119,40
2,185.281428532,133.832508541,0
2.2,185.281428532,133.832508541,40
3,156.78462548,175.786632084,0
3.2,156.78462548,175.786632084,40
4,217.940328702,148.7026113,0
4.2,217.940328702,148.7026113,40
5,117.556414543,109.669314686,0
5.2,117.556414543,109.669314686,40
6,170.663799099,188.276093359,0
6.2,170.663799099,188.276093359,40
7,171.615370455,155.249496356,0
7.2,171.615370455,155.249496356,40
8,80.2155793911,156.072635675,0
8.2,80.2155793911,156.072635675,40
9,211.513986122,83.7582627139,0
9.2,211.513986122,83.7582627139,40
10,180.877718509,173.64139823,0
10.2,180.877718509,173.64139823,40
11,151.613096097,200.860072746,0
11.2,151.613096097,200.860072746,40
12,241.877298978,76.1194083578,0
12.2,241.877298978,76.1194083578,40
13,182.924164163,118.744218174,0
13.2,182.924164163,118.744218174,40
14,198.04390596,129.262748192,0
14.2,198.04390596,129.262748192,40
15,130.862366306,110.88074869,0
15.2,130.862366306,110.88074869,40
