0,140.0,140.0,0
0.2,140.0,140.0,40
1,104.107058062,190.529559586,0
1.2,104.107058062,190.529559586,40
2,75.807000903,143.589208982,0
2.2,75.807000903,143.589208982,40
3,190.749973714,110.060359297,0
3.2,190.749973714,110.060359297,40
4,99.0845784135,143.221492845,0
4.2,99.0845784135,143.221492845,40
5,104.471401905,163.893907115,0
5.2,104.471401905,163.893907115,40
6,127.847103036,197.368563628,0
6.2,127.847103036,197.368563628,40
7,49.792107853,185.730219778,0
7.2,49.792107853,185.730219778,40
8,58.0735775782,219.382097493,0
8.2,58.0735775782,219.382097493,40
9,124.678942172,209.006378419,0
9.2,124.678942172,209.006378419,40
10,253.087186529,131.840908679,0
10.2,253.087186529,131.840908679,40
11,52.4136227601,237.304194963,0
11.2,52.4136227601,237.304194963,40
12,27.6360135902,169.608091145,0
12.2,27.6360135902,169.608091145,40
13,97.6079357218,233.135100979,0
13.2,97.6079357218,233.135100979,40
14,109.662842287,75.8274250096,0
14.2,109.662842287,75.8274250096,40
15,99.7834080842,252.929787075,0
15.2,99.7834080842,252.929787075,40
