0,140.0,140.0,0
0.2,140.0,140.0,40
1,92.2111246438,92.1388585038,0
1.2,92.2111246438,92.1388585038,40
2,106.73825313,134.521759947,0
2.2,106.73825313,134.521759947,40
3,162.857758315,64.1443017214,0
3.2,162.857758315,64.1443017214,40
4,68.2306235877,159.689931948,0
4.2,68.2306235877,159.689931948,40
5,97.0816649209,204.737357675,0
5.2,97.0816649209,204.737357675,40
6,120.299779758,107.067367681,0
6.2,120.299779758,107.067367681,40
7,66.6586778529,148.713726819,0
7.2,66.6586778529,148.713726819,40
8,30.0779390926,78.3373024629,0
8.2,30.0779390926,78.3373024629,40
9,236.980508471,81.0560978693,0
9.2,236.980508471,81.0560978693,40
10,107.397212789,93.4212701939,0
10.2,107.397212789,93.4212701939,40
11,112.526097263,155.949992395,0
11.2,112.526097263,155.949992395,40
12,24.8866740976,99.5556250236,0
12.2,24.8866740976,99.5556250236,40
13,70.6081458052,43.488970215,0
13.2,70.6081458052,43.488970215,40
14,101.520257056,19.1803636303,0
14.2,101.520257056,19.1803636303,40
15,144.95944225,29.2493172113,0
15.2,144.95944225,29.2493172113,40
