0,82.8105549745,68.3028369353,0
0.2,82.8105549745,68.3028369353,40
1,110.176317314,203.705408388,0
1.2,110.176317314,203.705408388,40
2,192.911523027,64.3215985874,0
2.2,192.911523027,64.3215985874,40
3,123.097832058,228.225870931,0
3.2,123.097832058,228.225870931,40
4,23.5614066498,264.043073468,0
4.2,23.5614066498,264.043073468,40
5,164.362805076,39.4449440875,0
5.2,164.362805076,39.4449440875,40
6,63.3942895139,0.672128133031,0
6.2,63.3942895139,0.672128133031,40
7,205.022775687,101.474559495,0
7.2,205.022775687,101.474559495,40
8,199.871389758,192.115719037,0
8.2,199.871389758,192.115719037,40
9,198.250224371,214.679321354,0
9.2,198.250224371,214.679321354,40
10,96.2526622183,128.552235319,0
10.2,96.2526622183,128.552235319,40
11,265.937212638,50.32637236,0
11.2,265.937212638,50.32637236,40
12,211.960902195,73.085914611,0
12.2,211.960902195,73.085914611,40
13,44.6236725846,170.263604795,0
13.2,44.6236725846,170.263604795,40
14,119.095841604,140.540373655,0
14.2,119.095841604,140.540373655,40
15,13.4235260634,223.66594949,0
15.2,13.4235260634,223.66594949,40
