0,140.0,140.0,0
0.2,140.0,140.0,40
1,98.4575934805,108.572560951,0
1.2,98.4575934805,108.572560951,40
2,111.539151998,89.8436413728,0
2.2,111.539151998,89.8436413728,40
3,73.6764816132,33.2888026681,0
3.2,73.6764816132,33.2888026681,40
4,95.9710398457,178.339503536,0
4.2,95.9710398457,178.339503536,40
5,70.5327240605,145.806389203,0
5.2,70.5327240605,145.806389203,40
6,112.498534342,118.05582129,0
6.2,112.498534342,118.05582129,40
7,64.6596289575,243.152035519,0
7.2,64.6596289575,243.152035519,40
8,167.593842281,134.520122563,0
8.2,167.593842281,134.520122563,40
9,98.7137164921,102.479553668,0
9.2,98.7137164921,102.479553668,40
10,122.785331955,166.342239502,0
10.2,122.785331955,166.342239502,40
11,96.152159624,73.0929175236,0
11.2,96.152159624,73.0929175236,40
12,133.764309549,116.162859407,0
12.2,133.764309549,116.162859407,40
13,233.482759562,153.1282427,0
13.2,233.482759562,153.1282427,40
14,219.467746343,189.963136178,0
14.2,219.467746343,189.963136178,40
15,143.519797099,55.5755451092,0
15.2,143.519797099,55.5755451092,40
