0,140.0,140.0,0
0.2,140.0,140.0,40
1,102.903099973,160.258398642,0
1.2,102.903099973,160.258398642,40
2,67.4453571443,156.585862409,0
2.2,67.4453571443,156.585862409,40
3,195.58267342,119.063192207,0
3.2,195.58267342,119.063192207,40
4,176.335242607,182.279450997,0
4.2,176.335242607,182.279450997,40
5,197.581027436,63.1619766823,0
5.2,197.581027436,63.1619766823,40
6,160.806972084,78.8138380605,0
6.2,160.806972084,78.8138380605,40
7,166.03662398,137.060284886,0
7.2,166.03662398,137.060284886,40
8,176.874153162,106.165900726,0
8.2,176.874153162,106.165900726,40
9,124.231048856,127.209817667,0
9.2,124.231048856,127.209817667,40
10,162.685125737,142.319802905,0
10.2,162.685125737,142.319802905,40
11,185.716359734,96.1834374412,0
11.2,185.716359734,96.1834374412,40
12,171.251694035,144.297632576,0
12.2,171.251694035,144.297632576,40
13,143.159136835,188.747370457,0
13.2,143.159136835,188.747370457,40
14,169.537621044,71.3293067104,0
14.2,169.537621044,71.3293067104,40
15,202.280035432,182.895587699,0
15.2,202.280035432,182.895587699,40
