0,140.0,140.0,0
0.2,140.0,140.0,40
1,189.55360404,147.162074513,0
1.2,189.55360404,147.162074513,40
2,162.340492302,114.778910208,0
2.2,162.340492302,114.778910208,40
3,190.943180652,179.580721518,0
3.2,190.943180652,179.580721518,40
4,105.495231628,107.47527235,0
4.2,105.495231628,107.47527235,40
5,207.373557957,173.100632583,0
5.2,207.373557957,173.100632583,40
6,159.08316134,159.050630205,0
6.2,159.08316134,159.050630205,40
7,185.932288707,253.813323261,0
7.2,185.932288707,253.813323261,40
8,145.391305234,250.860389291,0
8.2,145.391305234,250.860389291,40
9,133.443117811,232.960114059,0
9.2,133.443117811,232.960114059,40
10,211.879675167,289.823440394,0
10.2,211.879675167,289.823440394,40
11,270.975580653,197.732875075,0
11.2,270.975580653,197.732875075,40
12,200.031420251,177.479603581,0
12.2,200.031420251,177.479603581,40
13,225.812507518,141.965959009,0
13.2,225.812507518,141.965959009,40
14,140.455335286,174.388019937,0
14.2,140.455335286,174.388019937,40
15,124.613688955,223.045003276,0
15.2,124.613688955,223.045003276,40
