0,140.0,140.0,0
0.2,140.0,140.0,40
1,80.5004252721,140.753626421,0
1.2,80.5004252721,140.753626421,40
2,21.668092783,124.565452315,0
2.2,21.668092783,124.565452315,40
3,83.8320127196,176.426802422,0
3.2,83.8320127196,176.426802422,40
4,157.083252303,216.800978834,0
4.2,157.083252303,216.800978834,40
5,52.4830409416,125.371752649,0
5.2,52.4830409416,125.371752649,40
6,11.3985716752,147.400648952,0
6.2,11.3985716752,147.400648952,40
7,0.518233090587,221.509223528,0
7.2,0.518233090587,221.509223528,40
8,150.953048535,139.794651435,0
8.2,150.953048535,139.794651435,40
9,211.279334299,151.56777832,0
9.2,211.279334299,151.56777832,40
10,101.24435604,147.143817079,0
10.2,101.24435604,147.143817079,40
11,42.6628645995,110.421864169,0
11.2,42.6628645995,110.421864169,40
12,178.630679228,130.323527187,0
12.2,178.630679228,130.323527187,40
13,169.083163209,171.932879629,0
13.2,169.083163209,171.932879629,40
14,17.305503696,204.52413669,0
14.2,17.305503696,204.52413669,40
15,99.0338820561,183.757015494,0
15.2,99.0338820561,183.757015494,40
