0,140.0,140.0,0
0.2,140.0,140.0,40
1,216.008070799,155.912424178,0
1.2,216.008070799,155.912424178,40
2,242.44093047,213.314361926,0
2.2,242.44093047,213.314361926,40
3,138.142655376,215.314002377,0
3.2,138.142655376,215.314002377,40
4,159.853562154,166.416935519,0
4.2,159.853562154,166.416935519,40
5,229.48890984,201.644495427,0
5.2,229.48890984,201.644495427,40
6,180.936278135,147.525130773,0
6.2,180.936278135,147.525130773,40
7,184.015025893,167.953931377,0
7.2,184.015025893,167.953931377,40
8,222.460052322,189.846893957,0
8.2,222.460052322,189.846893957,40
9,176.30013384,209.928063407,0
9.2,176.30013384,209.928063407,40
10,112.595752549,167.371916776,0
10.2,112.595752549,167.371916776,40
11,224.338916681,201.643010815,0
11.2,224.338916681,201.643010815,40
12,225.96094904,250.615559475,0
12.2,225.96094904,250.615559475,40
13,132.261026973,203.483901447,0
13.2,132.261026973,203.483901447,40
14,192.338781454,132.460420362,0
14.2,192.338781454,132.460420362,40
15,238.125715625,130.82301094,0
15.2,238.125715625,130.82301094,40
