0,99.9824349088,138.688983296,0
0.2,99.9824349088,138.688983296,40
1,30.697109867,146.029366826,0
1.2,30.697109867,146.029366826,40
2,206.990113911,160.626232477,0
2.2,206.990113911,160.626232477,40
3,229.468446129,29.4177261555,0
3.2,229.468446129,29.4177261555,40
4,4.16144264718,176.738689847,0
4.2,4.16144264718,176.738689847,40
5,25.2284338847,221.369230796,0
5.2,25.2284338847,221.369230796,40
6,278.872114693,163.055832489,0
6.2,278.872114693,163.055832489,40
7,158.529849198,193.449235654,0
7.2,158.529849198,193.449235654,40
8,148.558730465,202.886733052,0
8.2,148.558730465,202.886733052,40
9,236.375110437,139.450732765,0
9.2,236.375110437,139.450732765,40
10,23.3779579068,40.6071244568,0
10.2,23.3779579068,40.6071244568,40
11,37.5913123159,63.2378118375,0
11.2,37.5913123159,63.2378118375,40
12,156.423166573,195.263462611,0
12.2,156.423166573,195.263462611,40
13,199.818755792,115.55644223,0
13.2,199.818755792,115.55644223,40
14,152.507341622,248.52656266,0
14.2,152.507341622,248.52656266,40
15,214.645473042,27.1968167382,0
15.2,214.645473042,27.1968167382,40
