0,140.0,140.0,0
0.2,140.0,140.0,40
1,213.41065148,170.806113264,0
1.2,213.41065148,170.806113264,40
2,179.466291331,161.951402919,0
2.2,179.466291331,161.951402919,40
3,197.608685983,176.666897601,0
3.2,197.608685983,176.666897601,40
4,212.313823285,177.862068235,0
4.2,212.313823285,177.862068235,40
5,168.202133569,215.195464846,0
5.2,168.202133569,215.195464846,40
6,138.740677357,168.14266278,0
6.2,138.740677357,168.14266278,40
7,178.460231568,185.614009423,0
7.2,178.460231568,185.614009423,40
8,180.995006743,199.505142007,0
8.2,180.995006743,199.505142007,40
9,203.654226729,113.145896182,0
9.2,203.654226729,113.145896182,40
10,143.084360301,219.911231191,0
10.2,143.084360301,219.911231191,40
11,155.478558768,239.050399043,0
11.2,155.478558768,239.050399043,40
12,173.240508645,114.12904927,0
12.2,173.240508645,114.12904927,40
13,248.602575117,68.9266578242,0
13.2,248.602575117,68.9266578242,40
14,194.356234017,155.901833555,0
14.2,194.356234017,155.901833555,40
15,188.862484185,232.136350979,0
15.2,188.862484185,232.136350979,40
