0,140.0,140.0,0
0.2,140.0,140.0,40
1,176.269301672,69.572536347,0
1.2,176.269301672,69.572536347,40
2,126.80226381,99.0556057774,0
2.2,126.80226381,99.0556057774,40
3,86.9063053826,101.718703363,0
3.2,86.9063053826,101.718703363,40
4,100.580035044,175.264628912,0
4.2,100.580035044,175.264628912,40
5,95.859001057,174.564691662,0
5.2,95.859001057,174.564691662,40
6,60.5520220895,184.441929052,0
6.2,60.5520220895,184.441929052,40
7,100.993887198,136.484514639,0
7.2,100.993887198,136.484514639,40
8,61.8627756058,193.131373624,0
8.2,61.8627756058,193.131373624,40
9,96.7348720743,149.213373472,0
9.2,96.7348720743,149.213373472,40
10,71.8457620779,174.461710526,0
10.2,71.8457620779,174.461710526,40
11,120.928424537,166.959371449,0
11.2,120.928424537,166.959371449,40
12,64.9202766174,154.198466512,0
12.2,64.9202766174,154.198466512,40
13,143.16934416,148.001942726,0
13.2,143.16934416,148.001942726,40
14,112.826167053,210.109571049,0
14.2,112.826167053,210.109571049,40
15,41.7664988149,213.722066395,0
15.2,41.7664988149,213.722066395,40
