0,140.0,140.0,0
0.2,140.0,140.0,40
1,182.83093669,147.530623776,0
1.2,182.83093669,147.530623776,40
2,211.051453306,160.034889308,0
2.2,211.051453306,160.034889308,40
3,222.558464627,134.723652638,0
3.2,222.558464627,134.723652638,40
4,154.536073385,119.273843185,0
4.2,154.536073385,119.273843185,40
5,151.819610714,201.318910625,0
5.2,151.819610714,201.318910625,40
6,183.20637474,72.4997282436,0
6.2,183.20637474,72.4997282436,40
7,94.0805258377,150.102784398,0
7.2,94.0805258377,150.102784398,40
8,90.9318191697,182.258297512,0
8.2,90.9318191697,182.258297512,40
9,208.307825407,126.064303966,0
9.2,208.307825407,126.064303966,40
10,163.070605588,179.708558731,0
10.2,163.070605588,179.708558731,40
11,104.16432418,195.458265214,0
11.2,104.16432418,195.458265214,40
12,65.0511038239,223.488609493,0
12.2,65.0511038239,223.488609493,40
13,178.435919817,36.1375826217,0
13.2,178.435919817,36.1375826217,40
14,38.0141276054,193.589781721,0
14.2,38.0141276054,193.589781721,40
15,195.631788396,-5.62574712282,0
15.2,195.631788396,-5.62574712282,40
