0,261.255832788,165.753813722,0
0.2,261.255832788,165.753813722,40
1,133.915106573,262.719957258,0
1.2,133.915106573,262.719957258,40
2,46.3606694229,279.71565645,0
2.2,46.3606694229,279.71565645,40
3,110.203776279,74.627172856,0
3.2,110.203776279,74.627172856,40
4,214.36572587,164.40504373,0
4.2,214.36572587,164.40504373,40
5,65.9032095884,74.5586184943,0
5.2,65.9032095884,74.5586184943,40
6,220.118256981,204.735096416,0
6.2,220.118256981,204.735096416,40
7,108.720138578,216.621913449,0
7.2,108.720138578,216.621913449,40
8,236.343760572,268.47796358,0
8.2,236.343760572,268.47796358,40
9,90.8863155756,251.679152708,0
9.2,90.8863155756,251.679152708,40
10,20.9526256743,65.0166067467,0
10.2,20.9526256743,65.0166067467,40
11,74.9203867467,0.451327649596,0
11.2,74.9203867467,0.451327649596,40
12,154.371884976,115.382554989,0
12.2,154.371884976,115.382554989,40
13,1.67039989546,13.9521770813,0
13.2,1.67039989546,13.9521770813,40
14,15.3781356707,1.87976442656,0
14.2,15.3781356707,1.87976442656,40
15,215.812852959,238.524938205,0
15.2,215.812852959,238.524938205,40
