0,140.0,140.0,0
0.2,140.0,140.0,40
1,88.1721159902,137.595080407,0
1.2,88.1721159902,137.595080407,40
2,78.525871963,116.986426454,0
2.2,78.525871963,116.986426454,40
3,106.403264075,111.394850472,0
3.2,106.403264075,111.394850472,40
4,127.202709525,43.9461950546,0
4.2,127.202709525,43.9461950546,40
5,60.9441993305,124.354510683,0
5.2,60.9441993305,124.354510683,40
6,33.4892928142,125.683915316,0
6.2,33.4892928142,125.683915316,40
7,117.779511558,122.865001731,0
7.2,117.779511558,122.865001731,40
8,40.7975804403,83.3223082995,0
8.2,40.7975804403,83.3223082995,40
9,160.330338358,97.2869717,0
9.2,160.330338358,97.2869717,40
10,-4.448158218,192.2602702,0
10.2,-4.448158218,192.2602702,40
11,-40.7703311351,225.97874648,0
11.2,-40.7703311351,225.97874648,40
12,135.998266255,34.940550551,0
12.2,135.998266255,34.940550551,40
13,73.0809937059,60.1451092537,0
13.2,73.0809937059,60.1451092537,40
14,60.7626969704,25.7121355941,0
14.2,60.7626969704,25.7121355941,40
15,99.7675945085,194.518779666,0
15.2,99.7675945085,194.518779666,40
