0,140.0,140.0,0
0.2,140.0,140.0,40
1,166.179133862,89.7742819676,0
1.2,166.179133862,89.7742819676,40
2,103.301988592,162.838854248,0
2.2,103.301988592,162.838854248,40
3,83.6446129347,145.886875747,0
3.2,83.6446129347,145.886875747,40
4,177.077897772,74.0693030935,0
4.2,177.077897772,74.0693030935,40
5,113.687399972,199.787755055,0
5.2,113.687399972,199.787755055,40
6,69.4187401519,182.282475549,0
6.2,69.4187401519,182.282475549,40
7,121.670238429,238.854084627,0
7.2,121.670238429,238.854084627,40
8,162.437896337,75.2217848296,0
8.2,162.437896337,75.2217848296,40
9,39.6980598212,98.7089012178,0
9.2,39.6980598212,98.7089012178,40
10,121.451961887,65.2883056577,0
10.2,121.451961887,65.2883056577,40
11,118.013556274,142.111944315,0
11.2,118.013556274,142.111944315,40
12,94.6373642697,130.542031455,0
12.2,94.6373642697,130.542031455,40
13,144.715027076,113.241504617,0
13.2,144.715027076,113.241504617,40
14,53.3654748988,107.604185276,0
14.2,53.3654748988,107.604185276,40
15,100.09961855,75.6736246728,0
15.2,100.09961855,75.6736246728,40
