0,140.0,140.0,0
0.2,140.0,140.0,40
1,143.188713151,161.760156946,0
1.2,143.188713151,161.760156946,40
2,113.408759784,100.428154258,0
2.2,113.408759784,100.428154258,40
3,166.790784719,111.882538968,0
3.2,166.790784719,111.882538968,40
4,171.877432462,97.7967873874,0
4.2,171.877432462,97.7967873874,40
5,236.780883381,54.2356704135,0
5.2,236.780883381,54.2356704135,40
6,178.043854502,168.240908913,0
6.2,178.043854502,168.240908913,40
7,153.190084149,157.270786596,0
7.2,153.190084149,157.270786596,40
8,180.831381924,134.404721329,0
8.2,180.831381924,134.404721329,40
9,222.012564924,139.39970237,0
9.2,222.012564924,139.39970237,40
10,145.064736866,174.729516614,0
10.2,145.064736866,174.729516614,40
11,110.079534747,179.711079237,0
11.2,110.079534747,179.711079237,40
12,284.17961754,52.0073485257,0
12.2,284.17961754,52.0073485257,40
13,70.2885907454,86.966309941,0
13.2,70.2885907454,86.966309941,40
14,178.976303066,184.664250326,0
14.2,178.976303066,184.664250326,40
15,150.702211957,127.223079482,0
15.2,150.702211957,127.223079482,40
