0,31.111074364,105.862701218,0
0.2,31.111074364,105.862701218,40
1,57.4700276336,172.579608832,0
1.2,57.4700276336,172.579608832,40
2,51.710464064,242.904273753,0
2.2,51.710464064,242.904273753,40
3,99.0373720105,179.287267171,0
3.2,99.0373720105,179.287267171,40
4,39.682298201,107.047877855,0
4.2,39.682298201,107.047877855,40
5,39.5988614332,48.6750647656,0
5.2,39.5988614332,48.6750647656,40
6,51.590221478,104.390580688,0
6.2,51.590221478,104.390580688,40
7,173.352857478,223.478928962,0
7.2,173.352857478,223.478928962,40
8,221.122900259,108.502638849,0
8.2,221.122900259,108.502638849,40
9,244.084468174,51.5605115439,0
9.2,244.084468174,51.5605115439,40
10,240.546177284,193.198971326,0
10.2,240.546177284,193.198971326,40
11,89.5248144857,165.422311032,0
11.2,89.5248144857,165.422311032,40
12,141.288889138,173.640368041,0
12.2,141.288889138,173.640368041,40
13,81.4930192736,209.641112919,0
13.2,81.4930192736,209.641112919,40
14,232.348307258,142.147880154,0
14.2,232.348307258,142.147880154,40
15,253.879301589,82.5477422549,0
15.2,253.879301589,82.5477422549,40
