0,185.436262956,206.222158733,0
0.2,185.436262956,206.222158733,40
1,151.589458146,196.355481925,0
1.2,151.589458146,196.355481925,40
2,127.677920683,115.043079592,0
2.2,127.677920683,115.043079592,40
3,15.108033311,183.916076422,0
3.2,15.108033311,183.916076422,40
4,244.229321767,92.8846400623,0
4.2,244.229321767,92.8846400623,40
5,86.7770037015,137.221767325,0
5.2,86.7770037015,137.221767325,40
6,186.136509254,242.782448343,0
6.2,186.136509254,242.782448343,40
7,84.0997220229,268.899559352,0
7.2,84.0997220229,268.899559352,40
8,193.335843853,76.6495411855,0
8.2,193.335843853,76.6495411855,40
9,100.742864977,117.004323736,0
9.2,100.742864977,117.004323736,40
10,45.3165274248,127.87063776,0
10.2,45.3165274248,127.87063776,40
11,83.963418569,161.306603982,0
11.2,83.963418569,161.306603982,40
12,227.374943658,120.466898769,0
12.2,227.374943658,120.466898769,40
13,112.342424627,213.197084914,0
13.2,112.342424627,213.197084914,40
14,103.725168349,102.833712528,0
14.2,103.725168349,102.833712528,40
15,197.336060756,116.326516568,0
15.2,197.336060756,116.326516568,40
