0,58.3075415626,165.282805075,0
0.2,58.3075415626,165.282805075,40
1,131.193446197,270.477770296,0
1.2,131.193446197,270.477770296,40
2,134.14184717,112.042115148,0
2.2,134.14184717,112.042115148,40
3,186.697970725,232.266482014,0
3.2,186.697970725,232.266482014,40
4,263.187329188,167.908447224,0
4.2,263.187329188,167.908447224,40
5,228.814432906,153.45924566,0
5.2,228.814432906,153.45924566,40
6,156.876135896,122.089892263,0
6.2,156.876135896,122.089892263,40
7,224.126432372,209.371118586,0
7.2,224.126432372,209.371118586,40
8,275.49684218,217.796750218,0
8.2,275.49684218,217.796750218,40
9,166.220022612,250.427236133,0
9.2,166.220022612,250.427236133,40
10,234.63655862,9.24876298345,0
10.2,234.63655862,9.24876298345,40
11,44.7838723164,158.362466431,0
11.2,44.7838723164,158.362466431,40
12,191.464771463,28.7760380671,0
12.2,191.464771463,28.7760380671,40
13,133.678269429,47.4372843778,0
13.2,133.678269429,47.4372843778,40
14,136.98200247,89.2047731137,0
14.2,136.98200247,89.2047731137,40
15,62.8147811954,63.0095887117,0
15.2,62.8147811954,63.0095887117,40
