0,140.0,140.0,0
0.2,140.0,140.0,40
1,156.848190373,61.8219236788,0
1.2,156.848190373,61.8219236788,40
2,161.571463597,128.76734459,0
2.2,161.571463597,128.76734459,40
3,115.721254002,103.262901478,0
3.2,115.721254002,103.262901478,40
4,144.70722303,195.939943103,0
4.2,144.70722303,195.939943103,40
5,199.389594892,171.772457074,0
5.2,199.389594892,171.772457074,40
6,197.60635362,183.785962639,0
6.2,197.60635362,183.785962639,40
7,235.420817911,164.529671046,0
7.2,235.420817911,164.529671046,40
8,107.897325654,76.4369113399,0
8.2,107.897325654,76.4369113399,40
9,160.496085091,211.533935851,0
9.2,160.496085091,211.533935851,40
10,206.005159726,3.21571675125,0
10.2,206.005159726,3.21571675125,40
11,235.754933043,245.136653648,0
11.2,235.754933043,245.136653648,40
12,185.599793061,145.032332191,0
12.2,185.599793061,145.032332191,40
13,280.584164756,243.312092799,0
13.2,280.584164756,243.312092799,40
14,248.486508459,213.986904275,0
14.2,248.486508459,213.986904275,40
15,240.020229161,204.348958933,0
15.2,240.020229161,204.348958933,40
