0,140.0,140.0,0
0.2,140.0,140.0,40
1,112.156076746,125.099734092,0
1.2,112.156076746,125.099734092,40
2,198.105539784,98.8301532202,0
2.2,198.105539784,98.8301532202,40
3,145.137086691,190.876737297,0
3.2,145.137086691,190.876737297,40
4,179.532801555,126.432188316,0
4.2,179.532801555,126.432188316,40
5,166.065243304,112.602399056,0
5.2,166.065243304,112.602399056,40
6,111.803255277,133.191816696,0
6.2,111.803255277,133.191816696,40
7,135.91396424,51.7072388,0
7.2,135.91396424,51.7072388,40
8,234.431168244,71.9875435081,0
8.2,234.431168244,71.9875435081,40
9,146.80088313,137.955997254,0
9.2,146.80088313,137.955997254,40
10,167.797999636,104.886822321,0
10.2,167.797999636,104.886822321,40
11,161.17125137,145.814066751,0
11.2,161.17125137,145.814066751,40
12,148.300091782,78.6113921898,0
12.2,148.300091782,78.6113921898,40
13,128.145044191,112.372854192,0
13.2,128.145044191,112.372854192,40
14,180.022576508,155.109746443,0
14.2,180.022576508,155.109746443,40
15,201.30359207,39.1171642961,0
15.2,201.30359207,39.1171642961,40
