0,140.0,140.0,0
0.2,140.0,140.0,40
1,106.994694626,172.744736108,0
1.2,106.994694626,172.744736108,40
2,178.282209613,87.7546492536,0
2.2,178.282209613,87.7546492536,40
3,116.086658993,77.3272574057,0
3.2,116.086658993,77.3272574057,40
4,142.922586596,40.0844982999,0
4.2,142.922586596,40.0844982999,40
5,213.40780696,128.438624027,0
5.2,213.40780696,128.438624027,40
6,168.799444021,63.1374100142,0
6.2,168.799444021,63.1374100142,40
7,97.0060410079,149.198729566,0
7.2,97.0060410079,149.198729566,40
8,186.185483496,-11.5708508198,0
8.2,186.185483496,-11.5708508198,40
9,114.249843713,229.709718615,0
9.2,114.249843713,229.709718615,40
10,180.059578202,43.5295055085,0
10.2,180.059578202,43.5295055085,40
11,137.793490593,99.9142642752,0
11.2,137.793490593,99.9142642752,40
12,103.418647266,33.88756623,0
12.2,103.418647266,33.88756623,40
13,167.365085011,183.87594286,0
13.2,167.365085011,183.87594286,40
14,195.762136804,79.1767837707,0
14.2,195.762136804,79.1767837707,40
15,173.580014119,175.456868532,0
15.2,173.580014119,175.456868532,40
