0,140.0,140.0,0
0.2,140.0,140.0,40
1,103.085951754,161.964038677,0
1.2,103.085951754,161.964038677,40
2,98.8368675251,203.601741435,0
2.2,98.8368675251,203.601741435,40
3,60.3952099083,167.733055457,0
3.2,60.3952099083,167.733055457,40
4,31.6375898572,226.168339321,0
4.2,31.6375898572,226.168339321,40
5,54.3330458939,197.566426645,0
5.2,54.3330458939,197.566426645,40
6,98.7998711535,193.330792367,0
6.2,98.7998711535,193.330792367,40
7,99.9442330344,216.385769611,0
7.2,99.9442330344,216.385769611,40
8,175.84490093,156.275055794,0
8.2,175.84490093,156.275055794,40
9,133.796062062,114.463259893,0
9.2,133.796062062,114.463259893,40
10,67.9494658415,171.636462763,0
10.2,67.9494658415,171.636462763,40
11,97.5385983652,202.708571586,0
11.2,97.5385983652,202.708571586,40
12,49.8500907276,187.88440954,0
12.2,49.8500907276,187.88440954,40
13,153.48827053,162.409046628,0
13.2,153.48827053,162.409046628,40
14,116.737278452,190.305575807,0
14.2,116.737278452,190.305575807,40
15,69.7284996716,190.573431579,0
15.2,69.7284996716,190.573431579,40
