0,140.0,140.0,0
0.2,140.0,140.0,40
1,207.947866954,173.246696515,0
1.2,207.947866954,173.246696515,40
2,153.8610853,186.186882721,0
2.2,153.8610853,186.186882721,40
3,196.21311951,135.686885738,0
3.2,196.21311951,135.686885738,40
4,203.445677854,186.228005745,0
4.2,203.445677854,186.228005745,40
5,168.721308525,134.134569948,0
5.2,168.721308525,134.134569948,40
6,185.56436818,203.90131128,0
6.2,185.56436818,203.90131128,40
7,220.814429062,179.769650099,0
7.2,220.814429062,179.769650099,40
8,274.28527044,151.505987195,0
8.2,274.28527044,151.505987195,40
9,199.365510217,130.25178691,0
9.2,199.365510217,130.25178691,40
10,146.053463632,248.246360991,0
10.2,146.053463632,248.246360991,40
11,122.924700547,228.560909837,0
11.2,122.924700547,228.560909837,40
12,82.1180913729,193.699662118,0
12.2,82.1180913729,193.699662118,40
13,218.743772529,224.442283119,0
13.2,218.743772529,224.442283119,40
14,127.773345058,140.45202417,0
14.2,127.773345058,140.45202417,40
15,77.2525656064,92.4710488801,0
15.2,77.2525656064,92.4710488801,40
