0,140.0,140.0,0
0.2,140.0,140.0,40
1,188.586630209,90.5780135014,0
1.2,188.586630209,90.5780135014,40
2,150.070822313,215.203601474,0
2.2,150.070822313,215.203601474,40
3,206.592224089,146.151457539,0
3.2,206.592224089,146.151457539,40
4,147.398287874,139.900860596,0
4.2,147.398287874,139.900860596,40
5,166.39466995,215.141546705,0
5.2,166.39466995,215.141546705,40
6,206.877894606,183.691347526,0
6.2,206.877894606,183.691347526,40
7,191.93606881,132.796757093,0
7.2,191.93606881,132.796757093,40
8,91.9090908281,123.08483931,0
8.2,91.9090908281,123.08483931,40
9,194.315687938,186.447184755,0
9.2,194.315687938,186.447184755,40
10,264.599272123,130.899280674,0
10.2,264.599272123,130.899280674,40
11,195.405461777,167.538517181,0
11.2,195.405461777,167.538517181,40
12,183.377302938,211.136955042,0
12.2,183.377302938,211.136955042,40
13,217.750935159,228.633531124,0
13.2,217.750935159,228.633531124,40
14,155.948485877,137.439955918,0
14.2,155.948485877,137.439955918,40
15,264.072786977,157.078854862,0
15.2,264.072786977,157.078854862,40
