0,140.0,140.0,0
0.2,140.0,140.0,40
1,174.691156022,112.281139546,0
1.2,174.691156022,112.281139546,40
2,118.752194853,60.1848004579,0
2.2,118.752194853,60.1848004579,40
3,156.035162306,187.271825729,0
3.2,156.035162306,187.271825729,40
4,111.286101455,81.8016995533,0
4.2,111.286101455,81.8016995533,40
5,162.070448743,80.169986205,0
5.2,162.070448743,80.169986205,40
6,56.0188019447,56.7044731886,0
6.2,56.0188019447,56.7044731886,40
7,98.6678498651,171.926139713,0
7.2,98.6678498651,171.926139713,40
8,134.789358859,97.8976301441,0
8.2,134.789358859,97.8976301441,40
9,199.295678635,187.280072804,0
9.2,199.295678635,187.280072804,40
10,199.035006492,187.187981465,0
10.2,199.035006492,187.187981465,40
11,189.690255863,65.0645230817,0
11.2,189.690255863,65.0645230817,40
12,244.750351127,177.249186501,0
12.2,244.750351127,177.249186501,40
13,63.6366136406,112.983321957,0
13.2,63.6366136406,112.983321957,40
14,171.441758889,16.8046335465,0
14.2,171.441758889,16.8046335465,40
15,107.424356255,7.35077407934,0
15.2,107.424356255,7.35077407934,40
