0,252.030295324,99.2217116568,0
0.2,252.030295324,99.2217116568,40
1,32.2519854686,116.668008638,0
1.2,32.2519854686,116.668008638,40
2,167.906655628,273.044953607,0
2.2,167.906655628,273.044953607,40
3,104.50858952,158.852051772,0
3.2,104.50858952,158.852051772,40
4,141.487310293,248.231886349,0
4.2,141.487310293,248.231886349,40
5,40.0944864099,47.2464287275,0
5.2,40.0944864099,47.2464287275,40
6,119.23223551,184.651265764,0
6.2,119.23223551,184.651265764,40
7,199.537842607,102.88454449,0
7.2,199.537842607,102.88454449,40
8,268.405874029,159.467801801,0
8.2,268.405874029,159.467801801,40
9,27.1590145441,24.7927786939,0
9.2,27.1590145441,24.7927786939,40
10,176.767222844,63.6022863858,0
10.2,176.767222844,63.6022863858,40
11,198.47616675,134.544993535,0
11.2,198.47616675,134.544993535,40
12,19.4608655452,15.9653994556,0
12.2,19.4608655452,15.9653994556,40
13,26.7489026028,141.936393043,0
13.2,26.7489026028,141.936393043,40
14,243.969854156,255.921700878,0
14.2,243.969854156,255.921700878,40
15,276.678565968,169.980767368,0
15.2,276.678565968,169.980767368,40
