0,140.0,140.0,0
0.2,140.0,140.0,40
1,163.234434422,199.13154164,0
1.2,163.234434422,199.13154164,40
2,151.941578627,177.680641948,0
2.2,151.941578627,177.680641948,40
3,179.023238522,211.877536086,0
3.2,179.023238522,211.877536086,40
4,133.3466997,162.315009484,0
4.2,133.3466997,162.315009484,40
5,223.166686112,202.072930562,0
5.2,223.166686112,202.072930562,40
6,147.675310498,176.096138398,0
6.2,147.675310498,176.096138398,40
7,177.963079572,209.158300326,0
7.2,177.963079572,209.158300326,40
8,247.817588856,213.893785537,0
8.2,247.817588856,213.893785537,40
9,116.496851819,172.538242896,0
9.2,116.496851819,172.538242896,40
10,161.888454239,133.517471882,0
10.2,161.888454239,133.517471882,40
11,84.8602339837,193.952754326,0
11.2,84.8602339837,193.952754326,40
12,109.788887771,169.189962264,0
12.2,109.788887771,169.189962264,40
13,126.719816728,179.933463329,0
13.2,126.719816728,179.933463329,40
14,107.206806892,229.545822179,0
14.2,107.206806892,229.545822179,40
15,182.60003889,225.180289447,0
15.2,182.60003889,225.180289447,40
