0,140.0,140.0,0
0.2,140.0,140.0,40
1,176.051764905,127.222061506,0
1.2,176.051764905,127.222061506,40
2,76.152854844,170.944947506,0
2.2,76.152854844,170.944947506,40
3,103.998236209,229.960803792,0
3.2,103.998236209,229.960803792,40
4,155.233909164,212.96106741,0
4.2,155.233909164,212.96106741,40
5,107.520142872,234.097468755,0
5.2,107.520142872,234.097468755,40
6,118.807461143,228.626440015,0
6.2,118.807461143,228.626440015,40
7,126.296330422,194.639035949,0
7.2,126.296330422,194.639035949,40
8,76.5711650745,167.399789483,0
8.2,76.5711650745,167.399789483,40
9,137.538587017,240.584453838,0
9.2,137.538587017,240.584453838,40
10,158.221459652,265.794054909,0
10.2,158.221459652,265.794054909,40
11,232.055048772,150.954482892,0
11.2,232.055048772,150.954482892,40
12,92.5501910089,136.716693488,0
12.2,92.5501910089,136.716693488,40
13,190.017164969,105.993865571,0
13.2,190.017164969,105.993865571,40
14,62.5039374539,191.696512278,0
14.2,62.5039374539,191.696512278,40
15,111.292713125,215.806195539,0
15.2,111.292713125,215.806195539,40
