0,140.0,140.0,0
0.2,140.0,140.0,40
1,198.03351038,174.397669437,0
1.2,198.03351038,174.397669437,40
2,112.947062619,174.619982149,0
2.2,112.947062619,174.619982149,40
3,181.566006178,148.832553374,0
3.2,181.566006178,148.832553374,40
4,112.801566743,92.1082653292,0
4.2,112.801566743,92.1082653292,40
5,117.94171829,135.023060504,0
5.2,117.94171829,135.023060504,40
6,173.335294892,61.3046742431,0
6.2,173.335294892,61.3046742431,40
7,144.243098972,137.509220221,0
7.2,144.243098972,137.509220221,40
8,111.947091862,160.610870162,0
8.2,111.947091862,160.610870162,40
9,118.250673753,50.5462313175,0
9.2,118.250673753,50.5462313175,40
10,82.9973342023,80.6201011531,0
10.2,82.9973342023,80.6201011531,40
11,167.285681183,116.775322948,0
11.2,167.285681183,116.775322948,40
12,52.3507193351,100.8624546,0
12.2,52.3507193351,100.8624546,40
13,103.458073375,158.220786003,0
13.2,103.458073375,158.220786003,40
14,111.5352636,199.172842622,0
14.2,111.5352636,199.172842622,40
15,75.6933684999,185.505278128,0
15.2,75.6933684999,185.505278128,40
