0,140.0,140.0,0
0.2,140.0,140.0,40
1,208.237338418,180.811936236,0
1.2,208.237338418,180.811936236,40
2,162.274601889,199.530591313,0
2.2,162.274601889,199.530591313,40
3,180.042279096,169.117339507,0
3.2,180.042279096,169.117339507,40
4,214.989177219,114.711721934,0
4.2,214.989177219,114.711721934,40
5,179.760479588,164.600838075,0
5.2,179.760479588,164.600838075,40
6,63.2184302007,150.024871865,0
6.2,63.2184302007,150.024871865,40
7,87.2315915578,189.613216708,0
7.2,87.2315915578,189.613216708,40
8,188.798250817,160.309384979,0
8.2,188.798250817,160.309384979,40
9,79.8611731615,227.403062928,0
9.2,79.8611731615,227.403062928,40
10,240.89429484,248.821140971,0
10.2,240.89429484,248.821140971,40
11,214.864206404,173.75258041,0
11.2,214.864206404,173.75258041,40
12,244.376472638,161.92979121,0
12.2,244.376472638,161.92979121,40
13,205.998592332,99.3250194461,0
13.2,205.998592332,99.3250194461,40
14,192.986684749,239.408420571,0
14.2,192.986684749,239.408420571,40
15,129.183016363,176.322167238,0
15.2,129.183016363,176.322167238,40
