v4,0,2.81491666667
v4,1,3.13673333333
v4,2,3.09641666667
v4,3,3.06303333333
v4,4,3.27703333333
v4,5,1.36763333333
v4,6,3.63045
v4,7,2.5135
v4,8,3.11383333333
v4,9,4.27423333333
v4,10,4.1254
v4,11,2.99935
v4,12,2.0
v4,13,4.0
v4,14,3.86863333333
v4,15,4.01783333333
v4,16,4.1559
v4,17,3.63578333333
v4,18,2.1812
v4,19,3.7277
v4,20,4.24183333333
v4,21,3.80136666667
v4,22,4.10403333333
v4,23,3.99348333333
v4,24,3.10825
v4,25,3.65586666667
v4,26,3.96423333333
v4,27,4.00883333333
v4,28,3.44741666667
v4,29,3.55548333333
v4,30,4.40973333333
v4,31,4.09266666667
v4,32,3.66873333333
v4,33,5.13341666667
v4,34,4.16336666667
v4,35,4.26763333333
v4,36,3.7455
v4,37,3.67246666667
v4,38,4.11416666667
v4,39,3.40301666667
