dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,174.691156022,112.281139546,0
dev,1.2,174.691156022,112.281139546,40
dev,2,118.752194853,60.1848004579,0
dev,2.2,118.752194853,60.1848004579,40
dev,3,156.035162306,187.271825729,0
dev,3.2,156.035162306,187.271825729,40
dev,4,111.286101455,81.8016995533,0
dev,4.2,111.286101455,81.8016995533,40
dev,5,162.070448743,80.169986205,0
dev,5.2,162.070448743,80.169986205,40
dev,6,56.0188019447,56.7044731886,0
dev,6.2,56.0188019447,56.7044731886,40
dev,7,98.6678498651,171.926139713,0
dev,7.2,98.6678498651,171.926139713,40
dev,8,134.789358859,97.8976301441,0
dev,8.2,134.789358859,97.8976301441,40
dev,9,199.295678635,187.280072804,0
dev,9.2,199.295678635,187.280072804,40
dev,10,199.035006492,187.187981465,0
dev,10.2,199.035006492,187.187981465,40
dev,11,189.690255863,65.0645230817,0
dev,11.2,189.690255863,65.0645230817,40
dev,12,244.750351127,177.249186501,0
dev,12.2,244.750351127,177.249186501,40
dev,13,63.6366136406,112.983321957,0
dev,13.2,63.6366136406,112.983321957,40
dev,14,171.441758889,16.8046335465,0
dev,14.2,171.441758889,16.8046335465,40
dev,15,107.424356255,7.35077407934,0
dev,15.2,107.424356255,7.35077407934,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
