dev,0,279.418670782,22.5542314004,0
dev,0.2,279.418670782,22.5542314004,40
dev,1,18.4948827255,150.087599615,0
dev,1.2,18.4948827255,150.087599615,40
dev,2,16.6434600712,16.7086291842,0
dev,2.2,16.6434600712,16.7086291842,40
dev,3,47.601255973,165.940954825,0
dev,3.2,47.601255973,165.940954825,40
dev,4,263.635128218,77.5336287226,0
dev,4.2,263.635128218,77.5336287226,40
dev,5,97.8844320512,111.337393927,0
dev,5.2,97.8844320512,111.337393927,40
dev,6,54.5768088706,201.940770315,0
dev,6.2,54.5768088706,201.940770315,40
dev,7,269.246431261,130.614585597,0
dev,7.2,269.246431261,130.614585597,40
dev,8,104.595507074,207.810891217,0
dev,8.2,104.595507074,207.810891217,40
dev,9,275.402320953,175.293434784,0
dev,9.2,275.402320953,175.293434784,40
dev,10,22.8334635955,208.874250091,0
dev,10.2,22.8334635955,208.874250091,40
dev,11,130.451566033,19.8768806703,0
dev,11.2,130.451566033,19.8768806703,40
dev,12,77.5279831485,22.0041570164,0
dev,12.2,77.5279831485,22.0041570164,40
dev,13,73.1228832393,93.8116441984,0
dev,13.2,73.1228832393,93.8116441984,40
dev,14,98.7657648846,33.0133517126,0
dev,14.2,98.7657648846,33.0133517126,40
dev,15,16.273869102,240.27755217,0
dev,15.2,16.273869102,240.27755217,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
