dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,103.295515001,169.229206285,0
dev,1.2,103.295515001,169.229206285,40
dev,2,70.0887766918,159.628080439,0
dev,2.2,70.0887766918,159.628080439,40
dev,3,140.081828207,157.945644802,0
dev,3.2,140.081828207,157.945644802,40
dev,4,101.98115141,203.216131176,0
dev,4.2,101.98115141,203.216131176,40
dev,5,162.810683784,194.690291311,0
dev,5.2,162.810683784,194.690291311,40
dev,6,123.826295929,180.276852368,0
dev,6.2,123.826295929,180.276852368,40
dev,7,130.187007341,233.949905401,0
dev,7.2,130.187007341,233.949905401,40
dev,8,121.054027039,183.690991333,0
dev,8.2,121.054027039,183.690991333,40
dev,9,75.841033426,183.961638479,0
dev,9.2,75.841033426,183.961638479,40
dev,10,106.810035276,248.652770028,0
dev,10.2,106.810035276,248.652770028,40
dev,11,33.2367503987,241.592975895,0
dev,11.2,33.2367503987,241.592975895,40
dev,12,142.08582068,104.290373496,0
dev,12.2,142.08582068,104.290373496,40
dev,13,102.759109944,196.364472686,0
dev,13.2,102.759109944,196.364472686,40
dev,14,150.305449099,169.71845839,0
dev,14.2,150.305449099,169.71845839,40
dev,15,93.7506165833,240.126894738,0
dev,15.2,93.7506165833,240.126894738,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
