dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,182.790740835,186.243567219,0
dev,1.2,182.790740835,186.243567219,40
dev,2,186.543777812,247.756568928,0
dev,2.2,186.543777812,247.756568928,40
dev,3,150.262960269,191.124512864,0
dev,3.2,150.262960269,191.124512864,40
dev,4,206.859284586,234.555187486,0
dev,4.2,206.859284586,234.555187486,40
dev,5,214.925265747,207.726323229,0
dev,5.2,214.925265747,207.726323229,40
dev,6,227.445898194,181.383429747,0
dev,6.2,227.445898194,181.383429747,40
dev,7,120.641152763,233.925176832,0
dev,7.2,120.641152763,233.925176832,40
dev,8,229.422709932,269.561481563,0
dev,8.2,229.422709932,269.561481563,40
dev,9,41.8811063809,246.613630185,0
dev,9.2,41.8811063809,246.613630185,40
dev,10,178.27439985,98.7175083474,0
dev,10.2,178.27439985,98.7175083474,40
dev,11,233.487773469,155.834272678,0
dev,11.2,233.487773469,155.834272678,40
dev,12,191.43816423,192.54765472,0
dev,12.2,191.43816423,192.54765472,40
dev,13,187.48666048,233.301604168,0
dev,13.2,187.48666048,233.301604168,40
dev,14,212.27174289,187.795147253,0
dev,14.2,212.27174289,187.795147253,40
dev,15,198.997564462,262.464148146,0
dev,15.2,198.997564462,262.464148146,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
