dev,0,272.788645914,131.971820296,0
dev,0.2,272.788645914,131.971820296,40
dev,1,165.576458556,115.089553833,0
dev,1.2,165.576458556,115.089553833,40
dev,2,150.09999511,250.185302701,0
dev,2.2,150.09999511,250.185302701,40
dev,3,38.5799396016,126.886903912,0
dev,3.2,38.5799396016,126.886903912,40
dev,4,20.7475838368,54.4876596527,0
dev,4.2,20.7475838368,54.4876596527,40
dev,5,52.0353030155,68.0582522684,0
dev,5.2,52.0353030155,68.0582522684,40
dev,6,220.611134464,106.953663679,0
dev,6.2,220.611134464,106.953663679,40
dev,7,198.206067367,107.253023335,0
dev,7.2,198.206067367,107.253023335,40
dev,8,53.202223136,28.5119651426,0
dev,8.2,53.202223136,28.5119651426,40
dev,9,236.97413556,207.774695629,0
dev,9.2,236.97413556,207.774695629,40
dev,10,44.2971174769,120.796779953,0
dev,10.2,44.2971174769,120.796779953,40
dev,11,208.193928442,110.081422446,0
dev,11.2,208.193928442,110.081422446,40
dev,12,270.806443824,259.072409452,0
dev,12.2,270.806443824,259.072409452,40
dev,13,93.7827812422,210.346853983,0
dev,13.2,93.7827812422,210.346853983,40
dev,14,40.4773660556,43.1062877804,0
dev,14.2,40.4773660556,43.1062877804,40
dev,15,51.9594092203,20.4056822297,0
dev,15.2,51.9594092203,20.4056822297,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
