dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,208.237338418,180.811936236,0
dev,1.2,208.237338418,180.811936236,40
dev,2,162.274601889,199.530591313,0
dev,2.2,162.274601889,199.530591313,40
dev,3,180.042279096,169.117339507,0
dev,3.2,180.042279096,169.117339507,40
dev,4,214.989177219,114.711721934,0
dev,4.2,214.989177219,114.711721934,40
dev,5,179.760479588,164.600838075,0
dev,5.2,179.760479588,164.600838075,40
dev,6,63.2184302007,150.024871865,0
dev,6.2,63.2184302007,150.024871865,40
dev,7,87.2315915578,189.613216708,0
dev,7.2,87.2315915578,189.613216708,40
dev,8,188.798250817,160.309384979,0
dev,8.2,188.798250817,160.309384979,40
dev,9,79.8611731615,227.403062928,0
dev,9.2,79.8611731615,227.403062928,40
dev,10,240.89429484,248.821140971,0
dev,10.2,240.89429484,248.821140971,40
dev,11,214.864206404,173.75258041,0
dev,11.2,214.864206404,173.75258041,40
dev,12,244.376472638,161.92979121,0
dev,12.2,244.376472638,161.92979121,40
dev,13,205.998592332,99.3250194461,0
dev,13.2,205.998592332,99.3250194461,40
dev,14,192.986684749,239.408420571,0
dev,14.2,192.986684749,239.408420571,40
dev,15,129.183016363,176.322167238,0
dev,15.2,129.183016363,176.322167238,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
