dev,0,166.714355309,241.601561186,0
dev,0.2,166.714355309,241.601561186,40
dev,1,84.4091360169,177.428965821,0
dev,1.2,84.4091360169,177.428965821,40
dev,2,145.649208513,32.3174557291,0
dev,2.2,145.649208513,32.3174557291,40
dev,3,262.059375037,111.483500938,0
dev,3.2,262.059375037,111.483500938,40
dev,4,230.496696366,51.3995264502,0
dev,4.2,230.496696366,51.3995264502,40
dev,5,57.7237995316,175.130119455,0
dev,5.2,57.7237995316,175.130119455,40
dev,6,136.793672176,30.5568905757,0
dev,6.2,136.793672176,30.5568905757,40
dev,7,106.72148257,83.375373154,0
dev,7.2,106.72148257,83.375373154,40
dev,8,169.111996259,54.6784789282,0
dev,8.2,169.111996259,54.6784789282,40
dev,9,184.039576659,241.033656017,0
dev,9.2,184.039576659,241.033656017,40
dev,10,72.0834222364,10.8298892447,0
dev,10.2,72.0834222364,10.8298892447,40
dev,11,69.1629788243,96.8405823421,0
dev,11.2,69.1629788243,96.8405823421,40
dev,12,228.229831058,204.102654121,0
dev,12.2,228.229831058,204.102654121,40
dev,13,177.912272383,127.018001544,0
dev,13.2,177.912272383,127.018001544,40
dev,14,127.998160389,53.4708383108,0
dev,14.2,127.998160389,53.4708383108,40
dev,15,204.518590735,192.018329649,0
dev,15.2,204.518590735,192.018329649,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
