dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,176.051764905,127.222061506,0
dev,1.2,176.051764905,127.222061506,40
dev,2,76.152854844,170.944947506,0
dev,2.2,76.152854844,170.944947506,40
dev,3,103.998236209,229.960803792,0
dev,3.2,103.998236209,229.960803792,40
dev,4,155.233909164,212.96106741,0
dev,4.2,155.233909164,212.96106741,40
dev,5,107.520142872,234.097468755,0
dev,5.2,107.520142872,234.097468755,40
dev,6,118.807461143,228.626440015,0
dev,6.2,118.807461143,228.626440015,40
dev,7,126.296330422,194.639035949,0
dev,7.2,126.296330422,194.639035949,40
dev,8,76.5711650745,167.399789483,0
dev,8.2,76.5711650745,167.399789483,40
dev,9,137.538587017,240.584453838,0
dev,9.2,137.538587017,240.584453838,40
dev,10,158.221459652,265.794054909,0
dev,10.2,158.221459652,265.794054909,40
dev,11,232.055048772,150.954482892,0
dev,11.2,232.055048772,150.954482892,40
dev,12,92.5501910089,136.716693488,0
dev,12.2,92.5501910089,136.716693488,40
dev,13,190.017164969,105.993865571,0
dev,13.2,190.017164969,105.993865571,40
dev,14,62.5039374539,191.696512278,0
dev,14.2,62.5039374539,191.696512278,40
dev,15,111.292713125,215.806195539,0
dev,15.2,111.292713125,215.806195539,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
