dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,154.508205646,148.655586424,0
dev,1.2,154.508205646,148.655586424,40
dev,2,80.3904599753,177.417507775,0
dev,2.2,80.3904599753,177.417507775,40
dev,3,115.784947606,116.013398934,0
dev,3.2,115.784947606,116.013398934,40
dev,4,197.087348763,181.338098083,0
dev,4.2,197.087348763,181.338098083,40
dev,5,124.65139516,147.321252136,0
dev,5.2,124.65139516,147.321252136,40
dev,6,160.54419641,214.521289814,0
dev,6.2,160.54419641,214.521289814,40
dev,7,129.541909372,276.680469528,0
dev,7.2,129.541909372,276.680469528,40
dev,8,39.667495281,209.918991889,0
dev,8.2,39.667495281,209.918991889,40
dev,9,177.695001929,128.715569256,0
dev,9.2,177.695001929,128.715569256,40
dev,10,212.251910218,199.857955205,0
dev,10.2,212.251910218,199.857955205,40
dev,11,219.878277232,205.669200098,0
dev,11.2,219.878277232,205.669200098,40
dev,12,136.873721427,73.3398920148,0
dev,12.2,136.873721427,73.3398920148,40
dev,13,126.492702669,130.050896057,0
dev,13.2,126.492702669,130.050896057,40
dev,14,147.984852535,62.7875285476,0
dev,14.2,147.984852535,62.7875285476,40
dev,15,165.769902998,147.054339072,0
dev,15.2,165.769902998,147.054339072,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
