dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,131.629816923,147.649546871,0
dev,1.2,131.629816923,147.649546871,40
dev,2,139.466688797,212.798281919,0
dev,2.2,139.466688797,212.798281919,40
dev,3,160.583618833,162.519265644,0
dev,3.2,160.583618833,162.519265644,40
dev,4,103.257000081,155.565882471,0
dev,4.2,103.257000081,155.565882471,40
dev,5,190.29791249,117.75961725,0
dev,5.2,190.29791249,117.75961725,40
dev,6,179.229213021,165.832857882,0
dev,6.2,179.229213021,165.832857882,40
dev,7,165.805346605,236.285732162,0
dev,7.2,165.805346605,236.285732162,40
dev,8,169.876583429,240.162551332,0
dev,8.2,169.876583429,240.162551332,40
dev,9,142.992924534,239.365503626,0
dev,9.2,142.992924534,239.365503626,40
dev,10,144.040417948,313.090861638,0
dev,10.2,144.040417948,313.090861638,40
dev,11,154.761726378,201.040585632,0
dev,11.2,154.761726378,201.040585632,40
dev,12,148.17721624,149.889029361,0
dev,12.2,148.17721624,149.889029361,40
dev,13,101.964011814,108.412326424,0
dev,13.2,101.964011814,108.412326424,40
dev,14,133.595974031,143.433186533,0
dev,14.2,133.595974031,143.433186533,40
dev,15,129.513965042,161.372672602,0
dev,15.2,129.513965042,161.372672602,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
