dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,188.898586311,104.991725527,0
dev,1.2,188.898586311,104.991725527,40
dev,2,142.563411732,45.6528454969,0
dev,2.2,142.563411732,45.6528454969,40
dev,3,111.597230994,119.117773192,0
dev,3.2,111.597230994,119.117773192,40
dev,4,157.065064983,138.740299669,0
dev,4.2,157.065064983,138.740299669,40
dev,5,104.241179784,138.952513072,0
dev,5.2,104.241179784,138.952513072,40
dev,6,63.2537131771,125.913765243,0
dev,6.2,63.2537131771,125.913765243,40
dev,7,228.079727488,92.3760413246,0
dev,7.2,228.079727488,92.3760413246,40
dev,8,23.3446394972,189.467713987,0
dev,8.2,23.3446394972,189.467713987,40
dev,9,178.425457559,100.581052353,0
dev,9.2,178.425457559,100.581052353,40
dev,10,-53.7924257438,174.526182773,0
dev,10.2,-53.7924257438,174.526182773,40
dev,11,176.046670402,162.891931508,0
dev,11.2,176.046670402,162.891931508,40
dev,12,193.075897546,151.924803554,0
dev,12.2,193.075897546,151.924803554,40
dev,13,45.8593346761,155.97424199,0
dev,13.2,45.8593346761,155.97424199,40
dev,14,146.936444407,130.150007544,0
dev,14.2,146.936444407,130.150007544,40
dev,15,124.987718004,116.850216833,0
dev,15.2,124.987718004,116.850216833,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
