dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,148.691525096,209.586285035,0
dev,1.2,148.691525096,209.586285035,40
dev,2,133.473309239,138.220214276,0
dev,2.2,133.473309239,138.220214276,40
dev,3,202.441647331,103.481861811,0
dev,3.2,202.441647331,103.481861811,40
dev,4,254.513503051,157.726786397,0
dev,4.2,254.513503051,157.726786397,40
dev,5,213.973322781,151.971249675,0
dev,5.2,213.973322781,151.971249675,40
dev,6,206.430668137,166.123039376,0
dev,6.2,206.430668137,166.123039376,40
dev,7,237.179434174,169.871248187,0
dev,7.2,237.179434174,169.871248187,40
dev,8,235.419105074,112.789144068,0
dev,8.2,235.419105074,112.789144068,40
dev,9,216.877335584,48.5556601405,0
dev,9.2,216.877335584,48.5556601405,40
dev,10,79.1470777407,133.632657652,0
dev,10.2,79.1470777407,133.632657652,40
dev,11,255.544832019,192.254744874,0
dev,11.2,255.544832019,192.254744874,40
dev,12,259.650889803,124.569154449,0
dev,12.2,259.650889803,124.569154449,40
dev,13,160.871863778,279.514465122,0
dev,13.2,160.871863778,279.514465122,40
dev,14,255.611680221,78.4550303636,0
dev,14.2,255.611680221,78.4550303636,40
dev,15,321.844930994,213.759211095,0
dev,15.2,321.844930994,213.759211095,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
