dev,0,161.29350331,162.280114375,0
dev,0.2,161.29350331,162.280114375,40
dev,1,259.885821641,208.794399071,0
dev,1.2,259.885821641,208.794399071,40
dev,2,127.280529162,218.390767551,0
dev,2.2,127.280529162,218.390767551,40
dev,3,146.986313408,151.780903393,0
dev,3.2,146.986313408,151.780903393,40
dev,4,198.989794852,247.957535542,0
dev,4.2,198.989794852,247.957535542,40
dev,5,128.461233865,158.441362095,0
dev,5.2,128.461233865,158.441362095,40
dev,6,112.330339933,159.60482937,0
dev,6.2,112.330339933,159.60482937,40
dev,7,160.448000101,188.037458447,0
dev,7.2,160.448000101,188.037458447,40
dev,8,136.125357775,232.172010188,0
dev,8.2,136.125357775,232.172010188,40
dev,9,255.607116683,211.918300359,0
dev,9.2,255.607116683,211.918300359,40
dev,10,63.3438963965,165.205738384,0
dev,10.2,63.3438963965,165.205738384,40
dev,11,0.0959638551919,18.638703125,0
dev,11.2,0.0959638551919,18.638703125,40
dev,12,164.490545197,226.406602109,0
dev,12.2,164.490545197,226.406602109,40
dev,13,84.525111087,40.8955520945,0
dev,13.2,84.525111087,40.8955520945,40
dev,14,143.200075138,271.335128332,0
dev,14.2,143.200075138,271.335128332,40
dev,15,18.9875925248,60.8743472949,0
dev,15.2,18.9875925248,60.8743472949,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
