dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,143.188713151,161.760156946,0
dev,1.2,143.188713151,161.760156946,40
dev,2,113.408759784,100.428154258,0
dev,2.2,113.408759784,100.428154258,40
dev,3,166.790784719,111.882538968,0
dev,3.2,166.790784719,111.882538968,40
dev,4,171.877432462,97.7967873874,0
dev,4.2,171.877432462,97.7967873874,40
dev,5,236.780883381,54.2356704135,0
dev,5.2,236.780883381,54.2356704135,40
dev,6,178.043854502,168.240908913,0
dev,6.2,178.043854502,168.240908913,40
dev,7,153.190084149,157.270786596,0
dev,7.2,153.190084149,157.270786596,40
dev,8,180.831381924,134.404721329,0
dev,8.2,180.831381924,134.404721329,40
dev,9,222.012564924,139.39970237,0
dev,9.2,222.012564924,139.39970237,40
dev,10,145.064736866,174.729516614,0
dev,10.2,145.064736866,174.729516614,40
dev,11,110.079534747,179.711079237,0
dev,11.2,110.079534747,179.711079237,40
dev,12,284.17961754,52.0073485257,0
dev,12.2,284.17961754,52.0073485257,40
dev,13,70.2885907454,86.966309941,0
dev,13.2,70.2885907454,86.966309941,40
dev,14,178.976303066,184.664250326,0
dev,14.2,178.976303066,184.664250326,40
dev,15,150.702211957,127.223079482,0
dev,15.2,150.702211957,127.223079482,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
