dev,0,143.29522632,67.8190230105,0
dev,0.2,143.29522632,67.8190230105,40
dev,1,168.63581354,107.753858144,0
dev,1.2,168.63581354,107.753858144,40
dev,2,152.808040422,209.618004555,0
dev,2.2,152.808040422,209.618004555,40
dev,3,22.4160160257,84.9925882773,0
dev,3.2,22.4160160257,84.9925882773,40
dev,4,72.3521475522,244.798128029,0
dev,4.2,72.3521475522,244.798128029,40
dev,5,256.743602741,76.590857344,0
dev,5.2,256.743602741,76.590857344,40
dev,6,98.2504948702,265.249355066,0
dev,6.2,98.2504948702,265.249355066,40
dev,7,68.7839309959,34.1020444642,0
dev,7.2,68.7839309959,34.1020444642,40
dev,8,110.026138972,244.092607822,0
dev,8.2,110.026138972,244.092607822,40
dev,9,25.3750412389,170.32114628,0
dev,9.2,25.3750412389,170.32114628,40
dev,10,217.983619734,58.4772779792,0
dev,10.2,217.983619734,58.4772779792,40
dev,11,108.534570649,49.1380622846,0
dev,11.2,108.534570649,49.1380622846,40
dev,12,258.116379031,16.403502972,0
dev,12.2,258.116379031,16.403502972,40
dev,13,65.3820789148,123.00786737,0
dev,13.2,65.3820789148,123.00786737,40
dev,14,208.368768752,155.274471285,0
dev,14.2,208.368768752,155.274471285,40
dev,15,198.393652306,239.343028621,0
dev,15.2,198.393652306,239.343028621,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
