dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,125.285318353,63.6227522451,0
dev,1.2,125.285318353,63.6227522451,40
dev,2,85.801283589,127.646535352,0
dev,2.2,85.801283589,127.646535352,40
dev,3,102.825019254,114.132166027,0
dev,3.2,102.825019254,114.132166027,40
dev,4,61.8351032115,96.3435718301,0
dev,4.2,61.8351032115,96.3435718301,40
dev,5,146.138883743,91.0558202633,0
dev,5.2,146.138883743,91.0558202633,40
dev,6,141.37166346,90.5765625574,0
dev,6.2,141.37166346,90.5765625574,40
dev,7,136.727147842,192.697585763,0
dev,7.2,136.727147842,192.697585763,40
dev,8,85.9867564475,50.4788709793,0
dev,8.2,85.9867564475,50.4788709793,40
dev,9,145.65331972,34.8291998124,0
dev,9.2,145.65331972,34.8291998124,40
dev,10,71.1911800507,63.8509431748,0
dev,10.2,71.1911800507,63.8509431748,40
dev,11,194.097549844,131.727211495,0
dev,11.2,194.097549844,131.727211495,40
dev,12,82.1571500245,95.1565358827,0
dev,12.2,82.1571500245,95.1565358827,40
dev,13,199.467965448,15.1030754596,0
dev,13.2,199.467965448,15.1030754596,40
dev,14,93.6942930249,120.8872693,0
dev,14.2,93.6942930249,120.8872693,40
dev,15,186.089030138,70.2083104104,0
dev,15.2,186.089030138,70.2083104104,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
