dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,80.5004252721,140.753626421,0
dev,1.2,80.5004252721,140.753626421,40
dev,2,21.668092783,124.565452315,0
dev,2.2,21.668092783,124.565452315,40
dev,3,83.8320127196,176.426802422,0
dev,3.2,83.8320127196,176.426802422,40
dev,4,157.083252303,216.800978834,0
dev,4.2,157.083252303,216.800978834,40
dev,5,52.4830409416,125.371752649,0
dev,5.2,52.4830409416,125.371752649,40
dev,6,11.3985716752,147.400648952,0
dev,6.2,11.3985716752,147.400648952,40
dev,7,0.518233090587,221.509223528,0
dev,7.2,0.518233090587,221.509223528,40
dev,8,150.953048535,139.794651435,0
dev,8.2,150.953048535,139.794651435,40
dev,9,211.279334299,151.56777832,0
dev,9.2,211.279334299,151.56777832,40
dev,10,101.24435604,147.143817079,0
dev,10.2,101.24435604,147.143817079,40
dev,11,42.6628645995,110.421864169,0
dev,11.2,42.6628645995,110.421864169,40
dev,12,178.630679228,130.323527187,0
dev,12.2,178.630679228,130.323527187,40
dev,13,169.083163209,171.932879629,0
dev,13.2,169.083163209,171.932879629,40
dev,14,17.305503696,204.52413669,0
dev,14.2,17.305503696,204.52413669,40
dev,15,99.0338820561,183.757015494,0
dev,15.2,99.0338820561,183.757015494,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
