dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,143.371696064,188.57384571,0
dev,1.2,143.371696064,188.57384571,40
dev,2,166.321402884,193.683487865,0
dev,2.2,166.321402884,193.683487865,40
dev,3,103.904751972,147.816420708,0
dev,3.2,103.904751972,147.816420708,40
dev,4,131.720469344,114.538011514,0
dev,4.2,131.720469344,114.538011514,40
dev,5,170.477341453,129.061112019,0
dev,5.2,170.477341453,129.061112019,40
dev,6,170.068724544,74.3462258933,0
dev,6.2,170.068724544,74.3462258933,40
dev,7,111.115549527,126.791177346,0
dev,7.2,111.115549527,126.791177346,40
dev,8,239.784567014,142.952526076,0
dev,8.2,239.784567014,142.952526076,40
dev,9,286.448144141,168.43343905,0
dev,9.2,286.448144141,168.43343905,40
dev,10,222.31202115,139.118502509,0
dev,10.2,222.31202115,139.118502509,40
dev,11,189.588461526,59.236307814,0
dev,11.2,189.588461526,59.236307814,40
dev,12,168.432641466,12.1875373768,0
dev,12.2,168.432641466,12.1875373768,40
dev,13,212.774484034,89.9468274252,0
dev,13.2,212.774484034,89.9468274252,40
dev,14,63.2765611524,160.069799326,0
dev,14.2,63.2765611524,160.069799326,40
dev,15,244.812075622,53.4857180533,0
dev,15.2,244.812075622,53.4857180533,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
