dev,0,140.0,140.0,0
dev,0.2,140.0,140.0,40
dev,1,73.1683040794,137.016251279,0
dev,1.2,73.1683040794,137.016251279,40
dev,2,102.840679769,129.644409364,0
dev,2.2,102.840679769,129.644409364,40
dev,3,74.0585710751,95.8223081793,0
dev,3.2,74.0585710751,95.8223081793,40
dev,4,148.226018618,116.592626978,0
dev,4.2,148.226018618,116.592626978,40
dev,5,165.055298707,105.1700651,0
dev,5.2,165.055298707,105.1700651,40
dev,6,152.143650111,149.744518669,0
dev,6.2,152.143650111,149.744518669,40
dev,7,208.949349243,156.259111982,0
dev,7.2,208.949349243,156.259111982,40
dev,8,136.080019528,112.241707121,0
dev,8.2,136.080019528,112.241707121,40
dev,9,197.551907964,98.6178012761,0
dev,9.2,197.551907964,98.6178012761,40
dev,10,119.15022643,164.925392526,0
dev,10.2,119.15022643,164.925392526,40
dev,11,81.6775199703,76.6939175339,0
dev,11.2,81.6775199703,76.6939175339,40
dev,12,100.090131009,100.730390175,0
dev,12.2,100.090131009,100.730390175,40
dev,13,214.09858533,126.447305705,0
dev,13.2,214.09858533,126.447305705,40
dev,14,260.943416283,102.508471695,0
dev,14.2,260.943416283,102.508471695,40
dev,15,201.82008744,123.359929986,0
dev,15.2,201.82008744,123.359929986,40
link,0,0,0.2
link,1,1,1.2
link,2,2,2.2
link,3,3,3.2
link,4,4,4.2
link,5,5,5.2
link,6,6,6.2
link,7,7,7.2
link,8,8,8.2
link,9,9,9.2
link,10,10,10.2
link,11,11,11.2
link,12,12,12.2
link,13,13,13.2
link,14,14,14.2
link,15,15,15.2
