Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.4, 0.1, 88525.91, 83584.882811, 57435.4462722, 86487.934165, 0, 56430.9262132, 173065.094797, 172458.9118, 85431.6057988, 85193.2058862, 172195.990227, 172920.334707, 50862.7617016, 0.970782005498, 84709.6860088, 51927.90979, 83708.9316382
0.4, 0.1, 93237.24, 125323.352103, 12677.4441988, 128693.95171, 0.40030946491, 9486.92976148, 184317.859891, 162394.043907, 125857.785331, 126461.133419, 162242.614019, 181712.527497, 10096.1757414, 0, 125639.598686, 12997.9690051, 123894.079908
0.4, 0.1, 96505.59, 121868.639722, 230.813995808, 155613.138343, 0.865873768599, 0, 186740.660512, 152752.414115, 151603.99786, 157193.490538, 147861.510625, 188297.789737, 67.8991184058, 0.236657720729, 156094.319545, 88.7683297078, 125674.886253
0.4, 0.1, 93788.12, 130144.552991, 11.6632013948, 143763.429789, 56.8306632508, 2.71600813936, 185139.862952, 156098.827039, 144136.496102, 138195.768036, 153491.666087, 185701.822174, 10.2465286859, 0.230784768529, 140306.221027, 0.154144653162, 123549.42068
0.4, 0.1, 95282.79, 0.350248354235, 147809.108469, 226.866255296, 128996.724546, 147519.903804, 153548.786468, 186497.666412, 198.392657132, 65.7867161515, 184905.034235, 151379.746602, 149548.354713, 125851.962506, 49.8117131093, 147925.783603, 0.371295619907
0.4, 0.1, 91097.62, 22366.3652416, 124512.472993, 23056.6535839, 76111.8640096, 123177.302823, 154538.229426, 185345.767722, 23441.2223394, 23425.3468425, 186030.852026, 159510.548309, 116843.418061, 74478.118276, 23192.7914429, 118857.337221, 22673.5773404
0.4, 0.1, 91612.97, 118300.868336, 90.5419889548, 134070.994292, 0, 101.587951041, 188289.63371, 160631.583609, 131806.798736, 132818.858217, 156919.040046, 185722.608531, 0.230364767112, 0, 131644.197477, 0.183562857588, 125410.430185
0.4, 0.1, 88234.55, 58561.3944221, 92072.1673404, 58752.2012409, 13222.8422503, 89281.8048808, 165076.315928, 175369.78743, 60246.2643675, 59465.1813006, 179204.57747, 166106.677001, 85054.7233284, 4627.22818982, 59011.9237353, 86520.0432011, 59179.6616037
0.4, 0.1, 88629.45, 33704.022248, 48096.5555254, 94021.7549863, 48567.6187534, 46321.1103696, 179455.234074, 161767.51842, 95588.2581408, 94967.3016703, 161292.175205, 178366.291589, 48161.1446615, 45410.0151018, 98436.5799238, 46171.6893458, 37743.8553015
0.4, 0.1, 95624.56, 0, 136812.004259, 6261.0686172, 137111.125198, 139392.826728, 161249.802956, 180949.969278, 4021.68615442, 2500.1215009, 180238.023618, 161555.71758, 137019.818611, 139921.264232, 4942.79187913, 138015.353697, 1.3284435644
