Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 3.0, 282499.56, 1.23661159701, 399610.889098, 399613.727579, 0, 397058.046892, 320277.807956, 400826.973212, 401150.4253, 142151.033756, 398954.365332, 321085.086409, 400928.484486, 400167.261963, 142153.153076, 396014.474581, 0
0.8, 3.0, 279205.94, 18.5570664542, 399055.222826, 133210.098294, 402794.511401, 401613.95384, 354943.257318, 400383.143947, 134254.405441, 135343.286017, 400029.098846, 358955.226993, 404455.94392, 401976.695818, 134853.06175, 405343.033761, 65.6159908382
0.8, 3.0, 283998.12, 94.8017113568, 401205.498941, 141385.839204, 400689.117775, 400741.770501, 323918.673248, 402455.278344, 145501.582325, 398916.409758, 402564.545347, 317994.403827, 404485.707968, 0.241098728561, 400111.235263, 403904.867463, 0
0.8, 3.0, 268307.17, 403705.555395, 25.9754926869, 400207.70229, 0, 398485.673861, 399082.640504, 289849.062488, 401502.233331, 0.149997432255, 399813.503498, 399545.365012, 401259.992228, 400212.720015, 4.37218786043, 399218.540815, 1.29697962324
0.8, 3.0, 277782.96, 2.37055655502, 396179.431048, 130849.226862, 402299.79406, 400232.300914, 355779.024252, 398480.630876, 134453.028091, 133061.919614, 399097.814529, 358952.509127, 403390.323542, 400623.164277, 131160.789541, 399940.093145, 25.016980233
0.8, 3.0, 278763.03, 400747.599275, 134940.397505, 399936.516712, 5.55558663956, 139065.047529, 400679.825584, 360410.786239, 398960.023833, 399311.692059, 358650.928043, 399364.027329, 134858.777484, 74.5553839829, 399925.964424, 132661.805789, 400614.915456
0.8, 3.0, 274131.51, 0, 398199.826373, 0, 397331.774564, 397396.398032, 404557.904006, 398601.465646, 404281.829845, 402042.7748, 263935.171497, 399441.638919, 1.31505936863, 6.1814502462, 401274.42285, 117501.817559, 401531.717517
0.8, 3.0, 271042.53, 397817.774788, 397923.807104, 5.18264009797, 400465.396771, 4.65791030153, 400410.277804, 403578.529759, 0, 398698.280295, 336750.709365, 400403.441068, 398055.556431, 4.9058720654, 399599.614913, 288.321480376, 402674.097567
0.8, 3.0, 271402.44, 399441.850018, 808.997113551, 402602.658022, 3.95629328483, 399323.77502, 398228.60289, 329672.834354, 400112.601056, 3.7354478035, 403368.40116, 402294.475389, 0, 404880.807472, 0.141364438991, 400208.971985, 401487.255995
0.8, 3.0, 283358.44, 24.8209789829, 398636.170379, 400389.663329, 0, 401232.574379, 400730.908434, 318968.523763, 399213.825204, 400890.300832, 321637.061843, 402010.921891, 147004.716286, 1.23026326056, 398813.482993, 141912.801659, 402268.056125
