Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.4, 1.0, 120035.82, 200973.364139, 0.731400014943, 199597.344962, 0, 209.530567524, 201226.840518, 159764.692911, 199760.928691, 199733.064054, 157431.739721, 202162.176707, 2.24470809104, 0, 198440.906466, 1.37847164616, 201268.116068
0.4, 1.0, 120242.47, 0, 200448.909423, 8.38040799854, 200862.06225, 200821.479841, 159406.678485, 201530.273408, 1.57679670839, 1.19946044351, 200489.50336, 159584.244319, 199208.038234, 201559.779381, 0, 199957.342977, 0
0.4, 1.0, 129950.89, 0, 202216.522759, 202021.722895, 0, 201062.984741, 64234.2602109, 201630.571215, 203977.862803, 0.571844059119, 199694.518908, 200713.2698, 0, 200224.884594, 0, 203384.515818, 200052.605401
0.4, 1.0, 120506.21, 0.114266394854, 202297.044228, 0.974366743094, 200752.638743, 201960.147078, 160101.545576, 200294.983294, 1.23585596604, 1.20050887491, 200887.597825, 158370.907014, 201415.070861, 200249.612314, 0.371485318214, 201765.863349, 0.102858520891
0.4, 1.0, 120635.88, 203064.739042, 1.10836351474, 202130.785364, 0.370084050276, 1.61876928941, 202314.623349, 157608.843889, 201599.823121, 199506.5583, 159615.472361, 200864.385162, 2.26801303145, 0.158001260189, 201180.70891, 0.292430648938, 202282.364741
0.4, 1.0, 131204.5, 200216.645309, 0.859519498667, 199954.154173, 199655.165198, 3.7171002599, 199050.990089, 199524.382497, 0.498989860483, 202548.069489, 198662.933188, 92853.4791686, 202502.978596, 0, 202855.62826, 201442.422034, 0
0.4, 1.0, 133449.71, 201788.544047, 3.86874307291, 201094.244954, 0, 203.933650198, 199589.497749, 127121.288408, 200397.258122, 201366.840561, 200289.139957, 202853.473491, 0, 199617.754828, 20.9420321205, 199680.211445, 201168.385041
0.4, 1.0, 121399.91, 0.476158163653, 200319.961928, 2.87683367738, 199060.629982, 200832.531769, 135880.223779, 201754.662275, 0.66381524425, 94030.818967, 202250.608842, 134643.753765, 200443.198966, 78140.3306488, 95640.6973642, 199396.985933, 0.0708410640322
0.4, 1.0, 128215.79, 201788.720473, 0.111350521464, 202407.374656, 0.0747548420749, 0.752209975624, 201109.64313, 120402.007678, 200364.45728, 200399.223581, 122086.781296, 199137.134188, 202393.659471, 0.261699871104, 201088.465052, 200270.16468, 3.78258237202
0.4, 1.0, 120053.77, 0.0675133193613, 199923.203358, 0.127547691832, 199065.651229, 200741.832069, 161224.047521, 200502.764602, 0.11185120764, 8.14336314504, 199881.878566, 161109.258436, 200513.529641, 199477.67492, 111.212826743, 198300.756919, 0.0819399102278
0.4, 1.0, 131211.71, 200786.768411, 199373.813955, 0.158221276901, 199803.347704, 0, 201616.766519, 201019.687096, 0, 201867.89603, 93747.8316702, 201224.921345, 199848.531354, 0.0841427261006, 200139.475722, 199958.139208, 0
0.4, 1.0, 133601.85, 201313.629783, 203039.544299, 0, 200506.267898, 0.880374522005, 201905.928482, 200158.689605, 201225.074363, 200637.164434, 129417.331488, 199689.7532, 0.148758884414, 11.0437754963, 199483.512211, 0.125066950734, 200240.452042
0.4, 1.0, 125200.14, 200496.352112, 0.168932870485, 200304.857077, 0, 1.92916933867, 199796.78482, 199308.193645, 199307.042613, 203601.313814, 200752.997874, 6.2078973835, 199792.29489, 0, 200346.109411, 199488.03268, 0
0.4, 1.0, 127882.02, 200686.10549, 2.16001432769, 202037.835951, 0, 0.113772324944, 200676.276459, 119333.594753, 201876.140437, 202417.891202, 119846.137775, 199959.781245, 198374.156871, 0.103975661887, 201184.771089, 199717.197505, 0
0.4, 1.0, 120369.32, 0, 201393.65476, 1.34234441776, 201331.059628, 200550.711816, 160697.605068, 201836.812747, 48.990193862, 0.076399045678, 201018.037704, 157489.91359, 200863.829995, 200265.368608, 0, 200411.63734, 0.0835494134583
0.4, 1.0, 121129.27, 0, 201361.142283, 77779.6222279, 92272.4656706, 200750.078868, 138657.252672, 200640.443114, 77490.1019967, 0.132730399577, 202255.738448, 138454.359498, 203428.737795, 202331.992395, 3.54894110667, 202266.867001, 375.812134416
0.4, 1.0, 126006.12, 146381.998712, 0.0879426939258, 199879.973404, 0, 200273.089817, 202781.805572, 64681.5792297, 200394.556521, 0.395072145195, 199537.972771, 201246.909743, 200963.464656, 200734.983289, 2.60023308357, 199218.531732, 0
0.4, 1.0, 125478.25, 1.67104207525, 200403.854934, 0.276624507216, 200724.52107, 200209.434194, 201200.745287, 204014.930584, 0.226360910696, 201925.42668, 0.728709268085, 198360.338438, 199289.258663, 0, 202062.602902, 199441.301307, 16.7403919467
0.4, 1.0, 128207.22, 200030.467873, 28.9232410291, 200222.265818, 0.393326236134, 0.590791890806, 201112.491138, 120541.757678, 201098.129472, 200889.024336, 121382.953173, 200155.209178, 202752.343575, 0.281841905751, 200071.56987, 203029.13973, 0
0.4, 1.0, 133935.49, 200849.265878, 1.92805778191, 202124.384351, 0.128753802347, 200979.609662, 201198.475034, 131039.098889, 200179.288349, 0.108533288171, 200759.833411, 201911.050246, 0.327296019051, 201844.905334, 0.071039741739, 200724.616304, 201354.739448
0.4, 1.0, 127166.82, 201902.649044, 0.501984904636, 201272.100821, 0, 0.196128049558, 199161.037311, 200877.370568, 201258.474764, 203263.567709, 204082.72521, 70126.1749699, 200310.598934, 149630.220446, 0.34235962402, 202783.135295, 0
0.4, 1.0, 131757.24, 0, 201149.994526, 0, 201548.591793, 201917.748573, 94377.2622805, 201581.496397, 202384.794852, 202237.676025, 200300.039633, 202267.739573, 0, 0, 199971.427397, 0, 200379.092121
0.4, 1.0, 120224.67, 0.0892284888246, 199796.997521, 0.0693884557737, 199557.011865, 200694.876164, 157988.795998, 201408.001818, 0.51704902437, 2.06799226747, 201805.389629, 158199.115438, 201707.437933, 200566.894846, 0.329697400773, 201865.491585, 1.63897853941
0.4, 1.0, 119915.31, 0.251841461932, 199322.211872, 0.660638342157, 199547.171284, 200504.498039, 159084.809408, 198750.360488, 1.21890817575, 8.16643379882, 200357.101017, 159706.719387, 199524.059036, 201061.011778, 8.09362493311, 200768.551628, 0
0.4, 1.0, 129688.16, 200387.4464, 202329.390626, 0.569343385862, 199255.200168, 0.081463378648, 202251.815758, 201567.301488, 0, 202395.654822, 199331.504375, 66789.9463241, 200776.603886, 0.150601339024, 198787.376024, 201137.479368, 0
0.4, 1.0, 128033.61, 0, 201010.861518, 0, 200713.180488, 201391.195648, 119997.265082, 198557.549101, 0.60355876124, 201740.569193, 201394.642253, 120365.877822, 201623.918847, 0, 200715.62462, 201026.448669, 0
0.4, 1.0, 133385.71, 199868.637932, 4.41899020763, 199512.389997, 202510.863849, 0, 200535.592994, 201379.083088, 0, 199394.801433, 129272.580675, 199414.230487, 200686.839143, 0, 201557.00627, 0, 200034.83551
0.4, 1.0, 120626.96, 0.131955485201, 202274.41002, 0.613914028748, 202576.46623, 201320.916776, 158330.721046, 200332.991994, 0.481898878511, 17.9304225082, 202041.147476, 158044.273141, 202365.228402, 200291.174092, 2.03716503884, 202431.545631, 1.34869000505
0.4, 1.0, 120213.55, 1.74994874352, 199414.173138, 0.0503959404873, 202253.523739, 201661.883692, 160549.360733, 201411.470346, 0.0679550640918, 13.0333377467, 199838.841521, 158766.263609, 199957.853947, 199946.839864, 1.51656075885, 199600.153544, 0
0.4, 1.0, 129554.73, 0, 200511.938518, 200813.088685, 0.0981109812269, 202075.608812, 67139.3296473, 200935.997484, 201975.571499, 0.924780651887, 199446.101061, 201247.49609, 0.0971317208713, 199774.273494, 0, 199279.951474, 199675.225564
