Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.2, 1.0, 57713.8, 99943.9935878, 0.146150987328, 101356.86591, 0.209949544748, 0.433894210493, 101557.766471, 57512.2373002, 101131.048955, 101377.945785, 58427.8009178, 101342.410312, 0.174134205821, 0.306725558388, 100051.078642, 0.206298796887, 100718.228922
0.2, 1.0, 59430.75, 0, 100700.584843, 101846.5103, 0, 100839.662978, 100145.578418, 21029.4272626, 102741.197956, 99922.8883417, 21895.7634918, 101145.228632, 0.0525928611523, 0.193240638777, 100203.680737, 0.810819824154, 100420.438011
0.2, 1.0, 62594.14, 0, 100530.242254, 100837.789464, 0.0350301284451, 99824.2424483, 100197.52761, 0.7715578796, 99316.1750381, 0, 100069.227857, 99089.7534771, 0, 101190.841175, 100048.677617, 0, 100400.902995
0.2, 1.0, 59416.73, 0, 100194.491775, 100159.809923, 0, 100386.802269, 103456.413112, 20750.8379204, 101080.0224, 101036.64621, 20036.2885897, 101423.648322, 0, 0, 101516.268228, 0.0383308079407, 100626.359253
0.2, 1.0, 64805.45, 99364.1005643, 0.0717356340068, 101006.82302, 0.258227150179, 0.0374090374557, 100634.952544, 29056.1689145, 100778.626819, 102637.714316, 100444.912352, 101384.282062, 21.6909098772, 100411.747553, 0, 101199.936976, 99945.8022577
0.2, 1.0, 64737.14, 100463.551805, 0, 99867.8535733, 0.527867818019, 0.0358580383633, 101336.424538, 28145.6431719, 100685.136384, 99867.3755664, 99680.5967162, 102053.615289, 0, 101156.081529, 0, 101898.425354, 100638.947576
0.2, 1.0, 59267.45, 0.0479560178277, 100968.996345, 100251.835827, 0.0430106120657, 101117.824637, 21898.9989089, 100176.769768, 99756.8793644, 0.715729699936, 102197.252855, 20618.2398836, 100967.735107, 100159.236919, 0.30156711747, 100164.320322, 0.0653312931466
0.2, 1.0, 57921.75, 0, 99543.5415816, 0.0365030912724, 102233.260897, 102496.429706, 58351.5423778, 99904.8753167, 0, 0, 100587.985153, 59550.6222414, 102256.042697, 101101.814537, 0.0371056782219, 100721.429823, 0.34655180278
0.2, 1.0, 57818.84, 0.288439402857, 100467.889284, 0.491523849664, 101003.722217, 100634.204155, 58311.7654227, 99742.46717, 48.0250409893, 1.4519328625, 101072.27057, 59073.0582157, 102125.918655, 100185.561456, 0.532607151179, 102433.704556, 0.041132625174
0.2, 1.0, 62820.58, 0, 100085.418212, 100943.117073, 0, 99726.3213363, 3.09476938238, 101737.425584, 99982.980542, 0.101255247612, 99499.0179706, 101228.7892, 0.106238095438, 101279.70219, 100425.866247, 0, 100217.30079
0.2, 1.0, 65237.41, 6.52426939996, 102004.538253, 0, 99688.3719621, 101868.903903, 27255.9270566, 100547.013903, 0.043783017782, 0.223408021658, 102254.624378, 101232.122316, 101750.75768, 102079.877185, 101618.064758, 0.0403484231495, 103491.535299
0.2, 1.0, 64982.31, 0.284553428317, 100084.613254, 0, 101176.897992, 102547.422482, 28319.7535661, 102254.822918, 0, 0.367566566782, 102081.535833, 101350.619033, 99864.9470916, 100483.701906, 99685.6247952, 0, 101866.405616
