Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.6, 0.03, 163039.14, 76032.9094429, 164008.789369, 161129.396636, 73504.3287262, 160979.894973, 256972.365002, 257400.583254, 159688.172002, 161292.713322, 254728.383181, 253735.253033, 161200.075538, 74222.1338707, 161227.260476, 160811.160023, 71692.8103131
0.6, 0.03, 163587.65, 71141.2907013, 163666.155752, 160461.227293, 80739.9614915, 162704.708313, 255150.761718, 256442.476801, 158150.801489, 160331.34046, 255493.805487, 257206.023686, 166190.538168, 78527.1220631, 158773.946041, 162750.645382, 69671.5831502
0.6, 0.03, 162684.23, 71552.416992, 164246.978865, 153306.031548, 78719.245965, 166064.94604, 252459.258683, 254781.722403, 158915.702018, 155779.194977, 255592.940262, 252849.128747, 168154.118412, 78919.5721148, 156648.827019, 166255.956565, 68701.6287152
0.6, 0.03, 163230.15, 68421.2743907, 162747.726223, 161760.510595, 75702.5504345, 160134.036625, 255933.312517, 256895.207194, 162523.020602, 160168.475027, 258081.237377, 255721.029667, 161053.828698, 77330.1153124, 155946.458998, 165317.559126, 73946.0598217
0.6, 0.03, 162826.36, 83537.3134641, 154432.111262, 166655.899379, 70037.9546724, 156175.922946, 255172.634119, 252693.802643, 164948.033808, 164692.597924, 254355.300425, 255866.180407, 158606.581986, 65004.6964318, 168489.705203, 155148.693539, 79404.3667887
0.6, 0.03, 163090.04, 75293.5291325, 164068.327649, 161136.2493, 75143.4202268, 160426.272622, 251880.611228, 256739.406988, 159868.078047, 162038.46946, 253913.068987, 255192.806781, 161859.445424, 72719.5253332, 160769.864024, 163497.005102, 74894.6127104
0.6, 0.03, 162397.1, 69381.7788087, 162375.154675, 159835.238168, 77196.2704503, 165604.189909, 252961.775667, 253748.734241, 160610.13256, 159521.754333, 253064.05272, 252146.588203, 162331.745616, 75630.2875561, 157558.572451, 161155.140928, 75232.1107662
0.6, 0.03, 163463.01, 75636.3462236, 163768.188036, 161936.745958, 73613.7397713, 160832.29577, 254542.778498, 253525.976902, 164236.469663, 162500.598278, 256693.156185, 255990.3629, 165333.261402, 69478.5091129, 159372.217413, 161265.241869, 76682.3107222
0.6, 0.03, 163697.01, 80473.5959347, 162950.73482, 163461.308172, 70485.28681, 157995.817655, 255417.377858, 252636.045447, 161499.733784, 165975.663247, 252042.770094, 260070.395297, 159794.890717, 72832.3315241, 160630.277934, 162192.633819, 80693.3677381
0.6, 0.03, 162479.46, 70015.0191544, 163634.429235, 158184.494741, 78894.0450776, 163545.640134, 251483.412681, 259204.876715, 157206.03292, 156401.04269, 255691.103172, 253910.882128, 164363.088175, 77965.4244975, 156182.754028, 165736.634063, 67252.4371672
0.6, 0.03, 162286.09, 68896.3587746, 164242.826736, 158853.580122, 78610.6593563, 166096.969487, 253271.654006, 255618.366673, 154277.549362, 158388.14133, 253746.10346, 251547.557357, 163258.162641, 80019.7603067, 156346.972794, 164678.031276, 68724.7445693
0.6, 0.03, 163530.7, 69463.9513445, 163792.757118, 157385.407674, 81225.2452986, 161932.50723, 252976.38297, 257466.073406, 160376.337808, 159455.817979, 258442.639178, 253568.948344, 167945.738989, 77559.2803718, 159808.534951, 163930.879521, 71160.7264026
0.6, 0.03, 163448.78, 71327.6336086, 165448.19914, 158149.67055, 82204.5107794, 167633.938709, 249181.104793, 256264.92007, 154326.285554, 154539.813363, 259902.44464, 252731.485518, 169023.059833, 79866.5380087, 158040.235533, 167380.597679, 69160.0542555
0.6, 0.03, 163150.67, 74875.1143216, 161021.15809, 164295.737586, 73503.6692606, 160477.57009, 252923.874812, 254140.818531, 163933.851275, 163033.018351, 253815.81173, 254333.570292, 157112.368368, 74892.3136013, 162630.376468, 159050.155066, 80371.2441204
0.6, 0.03, 163332.38, 80245.1755129, 158240.732428, 167420.452611, 69912.1359004, 160642.973351, 257682.175217, 254207.397845, 165099.225596, 167357.494464, 253586.13556, 254100.799655, 157534.112686, 70213.7082997, 164248.511586, 157897.336046, 74929.7561201
0.6, 0.03, 162793.8, 82960.2695841, 153362.9325, 169110.618173, 65255.0408014, 152673.605204, 256647.304419, 248396.853233, 169708.579823, 167298.810864, 249766.526029, 259326.441108, 152777.020204, 65173.9288194, 169226.357621, 158132.480858, 84884.0953712
0.6, 0.03, 163032.58, 65650.7001337, 164374.32399, 158201.413605, 81355.4505017, 171413.607011, 252109.06984, 256934.661835, 153942.704069, 154448.036752, 256537.008686, 252127.051244, 171500.584409, 83782.5196181, 156205.951156, 163247.433327, 66690.6851115
0.6, 0.03, 162581.77, 78068.4660345, 158402.871197, 164098.777404, 71843.8319823, 155618.765228, 254841.171138, 253016.993089, 162404.58683, 162153.829854, 253071.435384, 256409.272381, 159445.757279, 68917.7826787, 164600.694863, 159402.759545, 79011.2728786
