Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.7, 0.01, 202745.03, 118242.924722, 203927.697849, 205948.400956, 117548.777643, 209488.639692, 279235.371422, 283756.272039, 204802.165173, 205726.558872, 279989.842827, 278663.122072, 205560.686301, 118902.079177, 205644.208211, 209680.39102, 116803.36491
0.7, 0.01, 203859.81, 118755.39318, 209544.03977, 209621.276669, 120966.89583, 205314.079076, 283163.328931, 278872.194462, 205740.781606, 210301.017312, 282823.290798, 283099.088376, 205794.71202, 114929.346219, 208050.236347, 206393.350488, 118387.96695
0.7, 0.01, 203697.01, 119457.411733, 208137.790389, 208185.687867, 118325.813466, 208956.355021, 279596.552925, 283714.875701, 205671.258178, 207664.110597, 281162.687045, 278206.658446, 208649.079707, 119015.080264, 206276.13722, 209436.319963, 116696.343755
0.7, 0.01, 203711.52, 121796.10751, 203556.561405, 209433.169499, 114952.364249, 205851.156447, 282602.487122, 284800.73071, 208592.115494, 207924.480288, 279403.883895, 282651.013164, 207404.613186, 116449.910386, 205737.25084, 210013.795188, 118214.678362
0.7, 0.01, 204134.02, 113007.915123, 209415.975984, 204131.483858, 117295.874699, 211352.07779, 279766.203281, 282587.227483, 206429.925138, 208352.143141, 283156.71296, 281829.459341, 210347.208531, 120918.932624, 207620.328856, 208120.544817, 121812.360123
0.7, 0.01, 204035.46, 115720.053742, 209243.445014, 207314.669063, 118917.625079, 207786.204845, 280202.898784, 282095.673836, 209066.071415, 206184.913657, 282627.700668, 282318.040615, 206297.664938, 120715.102085, 207701.207335, 209327.755739, 119048.34052
0.7, 0.01, 203313.57, 118622.155597, 206102.072912, 206703.13965, 117278.786464, 206675.785524, 281189.449863, 282138.59007, 208176.645706, 210311.420661, 279393.364273, 281763.922542, 206010.908383, 117729.985854, 203650.373953, 210510.502203, 116759.983223
0.7, 0.01, 203600.58, 119857.079913, 207081.434378, 210722.590786, 114091.216382, 207755.32839, 282447.161199, 282774.342688, 208626.044212, 208031.082341, 281403.328256, 282585.031786, 205034.156348, 116366.800246, 206975.317785, 204296.142696, 119562.237411
0.7, 0.01, 203421.72, 116591.528226, 207914.604765, 206351.387668, 116666.155151, 206224.157065, 280700.996587, 280265.799914, 208080.31939, 207646.028608, 279744.119782, 281760.09825, 203989.175873, 119847.701256, 209033.493913, 207671.837563, 122260.137344
0.7, 0.01, 203567.77, 117579.893947, 208496.388592, 209926.242875, 115183.362558, 206030.280947, 281520.091189, 281297.632381, 208362.624193, 210052.98617, 279780.21747, 280721.197099, 206235.002297, 119277.277082, 207985.024255, 205727.523733, 118908.623198
