Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.1, 0.3, 25021.25, 50315.0925862, 0.0571221943262, 52163.4928834, 0, 0, 50713.7267155, 5837.12383361, 50238.1942077, 50224.3865925, 6622.8137466, 50591.5784654, 0.821613184516, 0, 50490.8197443, 1.16422223068, 33140.8038155
0.1, 0.3, 24739.46, 0.0826036854957, 50484.0401084, 0.144039488168, 50293.8775453, 49930.0334009, 6084.58413051, 50143.7232317, 0.04509790954, 0.0544699180581, 49855.9069112, 6143.78065531, 51049.691262, 31721.631105, 0.0829357031457, 50123.7132712, 0
0.1, 0.3, 25266.45, 51055.2142474, 0, 50272.496955, 0.020064219529, 0.0481325117286, 50343.0624224, 6151.21373298, 50556.7673476, 50376.9880033, 6368.19698682, 52241.5230599, 0.0995692674252, 0.0225370928685, 50177.6614931, 0.0904900302635, 36719.8348714
0.1, 0.3, 23092.41, 0.0206166408206, 50140.0100644, 0.0556471208003, 50823.7410568, 50998.6560535, 5483.69621189, 49624.8516486, 0, 0.0297511670198, 50004.9634755, 5014.31113231, 50784.7308489, 5919.66275081, 0, 50683.8558459, 0
0.1, 0.3, 26091.31, 50069.3943078, 2.44096173516, 50506.5056078, 0, 0.0228964820106, 51288.2430935, 7285.0576598, 50857.8937566, 50042.7457328, 6974.48590373, 50435.4268915, 0.0673752447752, 0, 50156.9275908, 0.204945553858, 49841.5912552
0.1, 0.3, 23565.91, 49769.0010032, 0.183946734837, 50175.3511479, 0.107083472379, 0.118887038987, 50445.9006131, 6389.94342873, 48873.0446795, 51002.3976759, 4911.20812853, 50663.5492018, 0.0227381313678, 0.100107590047, 50028.0495639, 0.384817091265, 14795.1812476
0.1, 0.3, 23695.79, 0.0268269138255, 50409.272738, 0.342521374878, 50650.4403813, 49996.0947539, 4864.61975389, 50328.1987214, 0.0543177966876, 0.0179305257243, 50382.3806908, 5402.18780219, 50418.4394553, 16259.9727813, 10.0330894162, 50410.537002, 0
0.1, 0.3, 24328.99, 24279.7521267, 0.186327607968, 49840.1092543, 0.0543051750914, 0.317787155929, 50763.3686384, 6185.27407603, 50084.9671728, 50344.9943369, 5893.18170345, 50328.8393132, 0.0384306114604, 0, 50995.3230267, 0, 50547.5088009
0.1, 0.3, 23839.51, 0, 50340.8683061, 0.121334112087, 16391.3488745, 50554.4829632, 6140.68066801, 50591.0887221, 0.951819745963, 0.382408288416, 51132.5563979, 4788.01137269, 50193.4017732, 51163.8806357, 0, 50134.3300191, 0.0203250816416
0.1, 0.3, 25766.71, 48595.8321817, 0.0172854948642, 49201.505746, 0, 0.0384795181119, 49864.5794136, 7956.59636231, 49252.7314732, 50277.1657868, 6945.84039902, 50025.0883164, 0.0978468162293, 0, 50509.1470938, 0.0281269874995, 49638.6795994
0.1, 0.3, 23695.68, 0.0211357800555, 50411.7871563, 0.131360673023, 49908.0923871, 49922.1023564, 5631.64049664, 50571.645651, 0, 0.110007587242, 50006.7560757, 4846.20074216, 50997.0028137, 16034.5711917, 0.121292703659, 50800.5376503, 0.202232235169
0.1, 0.3, 26287.36, 50612.6499322, 0.0405159795235, 51344.8903303, 0.0240916667297, 0.10355234741, 52669.5303153, 7083.8712317, 49855.9560981, 49976.1524329, 7200.03268301, 51128.3569395, 0.0387837332032, 0, 50705.704301, 0.137928006381, 50020.2477772
0.1, 0.3, 23986.64, 19111.6017392, 0.0744239658618, 50043.1143477, 0, 0.0297974818474, 50230.1669342, 5816.16532805, 51249.6841209, 50035.0181885, 5691.93032277, 51424.7767351, 0, 0.216591157992, 50160.4550136, 0.0230365510841, 50022.9363958
0.1, 0.3, 21032.76, 9476.60633208, 0.0547463002461, 50720.6960041, 0.19647246215, 0.130345010051, 50285.6772289, 3458.71846453, 49859.3646204, 50404.112607, 3155.0600623, 49987.4720994, 0.0674466915477, 0.0912448250653, 50568.9364102, 0.0638035959135, 18606.9698924
0.1, 0.3, 26196.73, 0.0752867960419, 50810.1636364, 0, 50617.7948413, 51426.2031882, 6977.11032038, 51374.7793432, 0.584531239292, 0, 49979.7594251, 7126.77852614, 50208.489345, 50312.2935306, 0, 50313.6544656, 0.0634370499019
0.1, 0.3, 26082.42, 0, 50046.3022785, 0.375784897072, 50675.8456782, 50906.533448, 6957.58472813, 51024.720175, 0.0173831274005, 0.0396916371474, 49794.299281, 6750.67891396, 50493.0671666, 50787.2575899, 0.261019794972, 49881.780004, 0
0.1, 0.3, 26010.28, 49478.1560501, 0.117260526406, 50936.0526558, 0, 0.0487092240934, 50403.0586676, 7739.72303781, 51038.2691919, 50153.9185983, 6107.91631993, 49614.241104, 0, 0, 50483.8374894, 0, 50209.1103596
0.1, 0.3, 23496.18, 13503.6746268, 0.464591221087, 50440.7918399, 0, 0.209499251463, 50331.3517272, 4490.43576138, 50635.7879871, 49677.2807077, 5671.35414528, 49987.57342, 0, 0, 50592.8494156, 0.0496782308079, 50607.0812948
0.1, 0.3, 23751.93, 0.0171125189593, 50904.2137092, 0.180085475919, 50397.6342547, 50668.7739036, 5096.7837275, 50296.4178837, 0.285206902826, 0, 50907.3223529, 5656.58228395, 49877.6727825, 16341.5713281, 0.18235216592, 49883.3146308, 0
0.1, 0.3, 23140.22, 30953.3813413, 64.7445154419, 50365.6289212, 0, 0.0905589070824, 51494.2124058, 4409.73897236, 50284.0685996, 50371.2046001, 5186.26219137, 50168.4558746, 0.25749502729, 0, 50132.0662731, 0.103329263341, 26813.2298744
