Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.3, 1.0, 95222.02, 0, 150779.020389, 152375.800408, 0, 150215.827303, 13894.8288894, 151485.090895, 149926.010149, 0.625209718886, 152768.155477, 151580.534521, 21.2145838705, 149151.785092, 0.292387893421, 150126.842421, 151226.370462
0.3, 1.0, 95482.79, 0, 151640.592753, 151754.451939, 0, 150756.251717, 151421.859795, 14157.4821179, 151261.456641, 0, 150027.082007, 151885.564535, 0.784710360011, 151445.640368, 152086.905588, 0.0610158935776, 151286.456081
0.3, 1.0, 96943.43, 150990.445652, 151789.256586, 0, 150870.617376, 0, 151196.215036, 152874.948494, 0, 150815.971014, 41972.2768974, 150670.772399, 150778.628565, 0, 149568.127314, 149567.620553, 0
0.3, 1.0, 97593.23, 130521.661205, 0, 149800.346458, 0, 150176.266043, 149840.606019, 74926.969646, 151640.244429, 0.222043376014, 149334.258877, 151460.071422, 0, 149749.513868, 6.56999183348, 152994.093123, 151040.889238
0.3, 1.0, 89037.57, 150775.637725, 0.191848672512, 151823.925116, 0, 1.20998731282, 150210.318058, 108590.037562, 150311.739598, 153164.937891, 108149.882273, 151482.49942, 6.12379625578, 0, 149880.81667, 11.32698913, 150192.401632
0.3, 1.0, 99483.58, 150868.091997, 0, 150069.482104, 0, 152313.355315, 150251.974562, 82145.6206948, 151380.612453, 0.251890438218, 151358.027236, 150233.999088, 0, 150528.75941, 0.524500493556, 150986.231391, 151600.285231
0.3, 1.0, 98983.15, 150864.717093, 151080.689357, 0.349546074628, 150974.794343, 0, 150531.769218, 151956.391507, 148257.432463, 150832.048307, 77835.7133334, 150777.172107, 2.15444366152, 0, 149223.019217, 18.7522334525, 151375.415639
0.3, 1.0, 93752.99, 0, 150886.586809, 149409.504937, 1.67774266946, 151035.999649, 70480.6806228, 152540.526692, 150014.70536, 0.357957811499, 151983.501377, 70485.3955693, 150346.282831, 150989.999993, 2.74028925089, 151862.032369, 7.84636881763
0.3, 1.0, 96870.53, 0.206726970003, 151123.285349, 0.710740282257, 149477.045512, 150855.092043, 149419.710594, 151530.449091, 0, 150412.225109, 41790.278955, 150969.878191, 151958.335018, 0.157713339994, 152046.47029, 0, 150344.599608
0.3, 1.0, 113054.03, 150625.232798, 151490.686177, 0, 149975.055451, 0, 151102.374043, 150895.643905, 149258.918303, 149920.442789, 150785.767644, 151558.906696, 0.0602275743167, 151349.859047, 0, 150927.942456, 150973.638263
0.3, 1.0, 98838.99, 147748.855814, 0, 151217.935295, 0.110581064309, 152077.715672, 151190.5937, 76655.1983259, 149733.150833, 0, 150158.127091, 151289.446016, 0.282831910333, 151441.953004, 149924.915847, 0, 149985.559559
0.3, 1.0, 94557.41, 0, 150018.266099, 0, 152136.813886, 150607.117211, 152972.783094, 151211.994385, 0, 151033.744883, 0.834023110006, 152775.576491, 150835.316146, 0, 150156.064857, 151169.858556, 0.123764592827
0.3, 1.0, 93773.19, 0, 148544.022085, 151384.376359, 0.254488567255, 151314.379938, 152952.560953, 71529.2607982, 150305.079414, 150451.259266, 70325.9962037, 150331.72104, 0.289653099192, 0, 150317.640728, 0, 152914.119103
