Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.3, 0.1, 52600.62, 10936.5219005, 70374.0837626, 10795.540253, 7759.7839215, 70133.4125793, 97964.9590889, 137073.718721, 10678.9382799, 11139.5729726, 134335.030196, 97731.3505567, 77728.821547, 5857.79538594, 10608.2849789, 77826.9564146, 10665.186565
0.3, 0.1, 53713.46, 53377.6296034, 15579.3680643, 54981.9141578, 0, 14751.1795052, 114927.795267, 119914.0883, 55729.8748928, 55699.5772139, 119254.914081, 115541.073957, 15765.1179691, 0, 55307.8773552, 14201.8606603, 54383.1518046
0.3, 0.1, 46613.38, 23651.2632327, 32461.3255445, 23862.5794702, 0.341903821928, 31561.6273963, 117363.369627, 120302.298871, 24919.4317382, 23874.6589826, 119546.791859, 118322.23152, 29658.6557578, 0, 24259.8256665, 30920.3330046, 25109.3918987
0.3, 0.1, 48270.51, 0.198236368209, 43048.9549017, 8572.07029686, 42574.3602094, 42991.3404225, 118207.276996, 123745.736498, 7884.20230449, 6940.88905118, 124284.800022, 117874.131716, 42512.1968122, 43369.8009805, 6766.55701406, 43555.3788343, 0.343984173276
0.3, 0.1, 54252.14, 0, 67224.7208635, 9.97147098799, 63724.1596045, 65699.7116147, 116849.183594, 114370.240282, 5.21620236253, 1527.34967528, 114008.048777, 120071.69725, 67327.1863762, 67889.6887635, 2406.75386352, 66920.3372852, 0
0.3, 0.1, 53619.95, 41770.8246407, 25.9860534978, 79372.8578438, 0.666251685937, 0, 126813.695573, 104328.156743, 78995.1114444, 78315.4594909, 102646.676503, 126041.269979, 76.7758444138, 0.347612922052, 79473.7604397, 82.6978119412, 39974.9614757
0.3, 0.1, 49820.93, 51220.5086956, 6816.1028734, 50264.3739096, 1.09160148976, 4579.92106282, 124702.192126, 112742.47023, 50018.8237553, 50840.2166179, 110901.311337, 121922.567464, 7041.6940127, 0.108263858232, 49568.6744798, 7571.42964449, 48943.452266
0.3, 0.1, 49938.12, 46510.5672811, 10182.4203974, 46600.0374029, 0.0918942779567, 9451.66931744, 123436.145175, 118093.383383, 46563.4614173, 46832.3241035, 116590.024578, 119624.616218, 11639.5700942, 0.0695792791559, 45766.1324576, 11128.8866081, 46590.5149282
0.3, 0.1, 56799.05, 20971.1921371, 6286.38010507, 93335.2201217, 6382.32891346, 8148.46106867, 130318.837276, 94494.0665354, 92714.1679352, 90872.2622304, 93609.0880954, 134130.983015, 6119.16835747, 8233.26142508, 93847.3720343, 6979.47044464, 22342.5960873
0.3, 0.1, 56444.57, 67784.6340232, 0, 74570.2588808, 0, 89.4551552992, 122094.626283, 114478.941712, 74511.7129054, 75368.1485484, 112543.801561, 123009.841887, 6.1760635123, 0.133094065571, 74280.9898198, 4.9706761004, 64369.3839338
