Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.7, 1.0, 236911.44, 347584.561283, 353660.929734, 1.07842666307, 353302.073873, 0.694368574183, 346940.245356, 349602.318099, 70625.188818, 348210.338328, 351579.177309, 214484.730757, 351484.361627, 0, 352890.976153, 350216.408955, 0
0.7, 1.0, 234022.1, 349682.559835, 0, 351287.508823, 6.3962084271, 351119.79503, 346986.151022, 241295.426421, 352462.018035, 0, 348909.654516, 352552.231749, 348574.848032, 350331.652482, 53.8765057731, 351091.470592, 0
0.7, 1.0, 234645.52, 0, 354413.519934, 81392.7011213, 351218.002241, 347149.111243, 306689.610406, 349422.597434, 83712.9637363, 87604.0160628, 347116.100255, 311264.675401, 348483.646082, 352447.427291, 83508.2485843, 349857.434354, 48.2223163938
0.7, 1.0, 242552.19, 5.00611680393, 346232.848506, 90880.7008331, 351160.85711, 348445.841971, 273210.19481, 352315.342584, 93648.6900703, 351895.698593, 349286.490274, 271448.006662, 351059.864568, 0, 352671.798743, 348573.721119, 0
0.7, 1.0, 224546.47, 0, 350780.759141, 11.1798215627, 351230.510201, 348545.886273, 349832.786215, 349325.58134, 0.293794827365, 350926.225262, 91261.4363655, 353646.744954, 351147.53183, 0, 349078.732381, 346955.813136, 0
0.7, 1.0, 242698.58, 0, 350053.69655, 93391.4217052, 349128.988984, 348962.61878, 270678.745369, 349678.921203, 94326.596087, 351406.483614, 351272.604684, 270303.858983, 352049.854374, 1.4954450342, 349820.069853, 352101.977174, 0
0.7, 1.0, 243206.03, 0.134946790132, 348903.711582, 96070.3568749, 353238.014086, 350765.479212, 270054.672329, 351528.811139, 92256.9164543, 350699.687706, 351869.417381, 271803.840097, 350721.993645, 0, 351323.845158, 352059.277458, 0.269917293291
0.7, 1.0, 241134.36, 0, 349105.148892, 354973.294844, 0, 351634.295127, 237511.665655, 351722.040315, 348745.155885, 152438.373881, 349495.526356, 237094.445035, 353394.185701, 273935.061733, 148409.964453, 349690.517153, 0.0996255404563
0.7, 1.0, 242969.0, 0, 351324.40369, 347392.2977, 1.19389337819, 350559.827307, 348673.423882, 276056.048873, 350511.673033, 349624.138325, 271509.540216, 350832.216798, 94595.6163761, 0, 350735.733346, 95157.9458036, 350529.883589
0.7, 1.0, 235197.17, 351100.22886, 81492.7417761, 351242.074941, 0.137213006745, 84528.5049245, 354125.159672, 309441.175891, 351559.536148, 349657.284308, 309008.515184, 352812.325466, 83921.5612449, 0.309747532009, 353878.788565, 82051.3312352, 348334.967128
0.7, 1.0, 234035.36, 0, 350645.674961, 354554.395875, 0, 350204.388809, 349716.082453, 119889.144657, 348088.48114, 347493.700454, 121778.177917, 350088.121934, 353649.094854, 0.244797536861, 347159.140807, 351299.181703, 0
0.7, 1.0, 242668.55, 352530.718179, 90961.830718, 351537.655038, 0, 93690.1427002, 350113.643487, 270901.375956, 348419.127289, 352203.791575, 270025.178084, 348640.53165, 349940.755587, 0.771563077009, 354626.033151, 349105.220232, 0
0.7, 1.0, 242831.7, 0, 349815.859275, 351745.928094, 3.55030770233, 350979.965546, 271852.653346, 351428.386265, 349429.797296, 96424.0771871, 347600.339023, 272431.587041, 347335.516136, 352181.431819, 95813.3106246, 348263.854677, 0.953891217445
0.7, 1.0, 235196.93, 351092.619977, 85561.2683435, 355395.311642, 0, 83966.7418462, 347031.558548, 307658.960527, 352378.12959, 354132.139516, 311944.197596, 347718.930442, 83737.3749612, 0, 351742.068315, 82076.3913536, 348715.240479
0.7, 1.0, 236300.68, 349382.789937, 349544.510255, 0.896663432818, 350973.770794, 0.681224870965, 350975.270815, 347735.087109, 27.6373158032, 353285.83592, 281091.446231, 347059.03798, 350922.164299, 1.02135749666, 347803.674843, 178.542152545, 351828.552392
