Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.9, 1.0, 309127.86, 0.192697117212, 448925.242949, 448167.950332, 0, 451316.576855, 223089.125968, 449384.683595, 447253.155122, 452052.790942, 448686.921413, 220226.557554, 452101.102947, 3.33991968561, 451572.899442, 453264.824825, 0.434386299851
0.9, 1.0, 305047.23, 9.94223633519, 452762.262223, 26402.1508376, 446874.347924, 447498.388124, 346345.953439, 449174.78244, 451731.539725, 451584.342328, 447823.266564, 447411.447976, 238.566503352, 0, 451184.427742, 14591.0710712, 447123.166447
0.9, 1.0, 321054.0, 235.111744907, 446643.784496, 185132.71767, 448977.173981, 447830.928865, 402594.143658, 450302.952263, 180913.125745, 182691.50462, 451604.463375, 405266.501416, 448043.502707, 449251.397008, 185835.891372, 451539.703309, 1.08897232982
0.9, 1.0, 309170.71, 0, 452666.768119, 449502.818548, 0, 447985.858296, 221119.818418, 452829.926762, 451980.251345, 448962.853348, 447617.801002, 220227.212827, 453840.334234, 0, 453719.423592, 446277.330719, 1.00809573522
0.9, 1.0, 315824.14, 1817.26428702, 449115.286866, 112946.43652, 363031.108064, 449883.387139, 365035.482425, 452747.608046, 454246.663007, 146138.222897, 447963.369582, 451695.849355, 0, 449558.211657, 12405.0194063, 447514.708794, 449087.696709
0.9, 1.0, 309533.22, 450500.698406, 36901.7787243, 447644.633993, 358.26750845, 450858.82464, 449340.359057, 379284.822142, 451246.516973, 24.8437072913, 449840.521289, 448815.770733, 38723.2366242, 451298.403412, 2.62985241463, 448088.23741, 449601.97873
0.9, 1.0, 322289.5, 279.009491617, 447784.16051, 184235.402828, 449882.233165, 450386.748604, 409601.309562, 450198.010095, 184988.295123, 184753.270113, 446342.20994, 408782.822162, 450342.202182, 446802.931523, 189417.536172, 452811.884247, 23.9798983885
0.9, 1.0, 315345.39, 447907.036362, 443606.200888, 12547.2171596, 447927.152923, 12.3145443013, 447162.951574, 449448.199143, 147417.129388, 448530.935928, 448539.826008, 376641.312233, 451395.239257, 446498.053364, 25217.551893, 451295.146897, 1379.92262751
0.9, 1.0, 323149.28, 1.42951518739, 452147.86248, 189567.19279, 450047.771405, 450694.211692, 371587.812576, 450499.418233, 194290.446077, 446838.184986, 447128.390913, 371522.471518, 447819.770698, 0, 451799.830121, 446439.961408, 3.67112916617
0.9, 1.0, 323270.43, 452822.544921, 184152.955791, 446454.399689, 240.494331801, 185115.161397, 452080.24297, 413842.19933, 452264.245318, 451813.266421, 406044.877573, 455026.014296, 180981.155791, 781.688070344, 451912.046894, 184762.339164, 454033.327076
0.9, 1.0, 322756.39, 76.8326472844, 448923.114011, 443110.770947, 0, 445297.182984, 374080.856297, 450286.850458, 451699.409828, 190228.139045, 449085.059484, 370628.374316, 449249.980599, 448386.953698, 193231.396534, 449816.664473, 0.603427942322
0.9, 1.0, 323985.23, 0, 448700.054478, 449785.241997, 0.525331463178, 455367.302077, 452886.881585, 366677.247891, 451746.208198, 447125.319219, 367190.39234, 451102.922218, 196480.794603, 1.15176431377, 448207.527865, 198042.731506, 450449.30794
0.9, 1.0, 312694.08, 449167.837916, 14272.8709987, 452553.169972, 451424.285739, 167699.079812, 448291.514647, 453222.864648, 0, 448369.439188, 313505.21619, 452352.944524, 451340.028907, 0, 450824.625691, 450081.251093, 0.122087439526
0.9, 1.0, 323398.56, 451235.895051, 194948.75951, 452044.164705, 0.581144806308, 189902.87739, 450339.79404, 373842.957333, 449193.243009, 452027.087967, 366655.617061, 448187.280372, 446954.792793, 83.7747310812, 448263.566038, 450696.583411, 0
0.9, 1.0, 304668.82, 451423.770554, 26.9054282742, 448737.637223, 448126.841242, 15441.3234947, 450965.213599, 450338.033342, 21546.6051253, 448424.695034, 447749.050566, 341688.812797, 451982.48651, 0, 450083.144382, 448159.088339, 7.45578284856
