Rho, Beta, QMean, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12, q13, q14, q15, q16
0.8, 1.0, 273540.75, 13.3850171282, 398303.660529, 117422.369942, 400954.571288, 398994.413028, 262992.263846, 398577.773944, 11.1136447672, 395351.920351, 399806.606913, 400335.92908, 402478.969813, 0.533507606978, 399298.423795, 1.15644675007, 402108.896778
0.8, 1.0, 268076.2, 0, 399754.667855, 299.582976167, 399339.804804, 400965.379472, 400261.478187, 400592.697798, 0.135116650871, 403246.650218, 290974.624007, 397562.041506, 395574.327081, 6.87737527635, 400662.737573, 58.3328524436, 399919.865619
0.8, 1.0, 276309.19, 398918.160085, 398999.486638, 0.142773481807, 399495.212827, 2.25992435875, 397317.582915, 398823.807716, 401656.919969, 397860.412716, 329567.734297, 402567.155062, 1.9759591509, 2.65616209706, 398967.797203, 94720.9480507, 402044.840222
0.8, 1.0, 274959.58, 0.714128394031, 395274.923908, 405575.389906, 121.745640044, 401977.418717, 213035.426708, 403626.43358, 395925.412713, 327169.082417, 401492.755462, 215431.879878, 396550.681582, 115260.389501, 328687.454471, 399219.513787, 4.09489891824
0.8, 1.0, 268963.8, 232614.547673, 159859.271607, 400784.604596, 435.528974593, 397197.891519, 400002.685907, 311574.516934, 404451.260319, 11.5551182777, 400135.430166, 401024.262567, 77.8355218922, 401783.063324, 0, 396819.344279, 396648.998358
0.8, 1.0, 278103.03, 402671.540057, 131347.769954, 400217.958144, 97.2528350791, 132981.343686, 397429.146063, 358779.934082, 403633.031673, 399405.76738, 357154.632352, 397435.427511, 138566.155748, 5.81495895217, 397948.115631, 135335.529565, 396639.126146
0.8, 1.0, 258313.31, 0.35687656822, 398539.939157, 399475.236014, 0, 398762.804438, 396304.414114, 141031.734284, 402813.076623, 0.566285956836, 399358.91165, 399003.304963, 401508.010364, 398079.460191, 9.73429271033, 398125.409419, 0
0.8, 1.0, 273864.72, 398669.743016, 14.5617419238, 395910.380956, 399942.41625, 107508.483508, 398691.83605, 398587.977178, 0, 401074.002394, 289684.639347, 394929.903984, 405915.960438, 0.738284877422, 400757.114072, 219536.870531, 170610.909692
0.8, 1.0, 278536.26, 402774.700857, 135336.771687, 398239.533377, 15.9609430122, 135363.681414, 399462.903245, 358821.041947, 398056.224682, 403646.31476, 358956.447798, 398590.294499, 134957.983272, 0, 400110.034911, 133822.49639, 398425.847364
0.8, 1.0, 277214.35, 0.607010512666, 402573.283126, 172.098595374, 404385.825375, 398365.247979, 327385.75212, 398802.03543, 404091.916623, 93139.8025868, 400984.705948, 400320.238087, 0, 400615.167311, 0.475578330824, 404174.760064, 400417.604559
0.8, 1.0, 276328.38, 401644.090157, 15.469234589, 399355.345207, 3.18752764635, 401303.026385, 400742.356537, 326691.156849, 398645.032246, 0, 401073.666911, 399188.67761, 96833.2208765, 397392.079136, 399241.24426, 130.565137277, 398994.945758
